OWNER;TABLE_NAME;TAB_COMMENTS;NUM_ROWS;DUPLICATED;COLUMN_ID;COLUMN_NAME;DATA_TYPE;DATA_LENGTH;NULLABLE;DATA_SCALE;AVG_COL_LEN;NUM_DISTINCT;NUM_NULLS;DEFAULT_ON_NULL;COL_COMMENTS;CONSTRAINTS
SUANOTA;APP_BLACK_LIST_USUARIO;;6667.0;N;2.0;NM_USUARIO_BLOQUEADO;VARCHAR2;200;N;;28.0;6553.0;0.0;NO;Nome do usu�rio bloqueado;SYS_C00247370 (C: ENABLED)
SUANOTA;APP_BLACK_LIST_USUARIO;;6667.0;N;4.0;ST_BLOQUEIO;VARCHAR2;2;N;;3.0;2.0;0.0;NO;"Status do bloqueio do usu�rio
AT - Bloqueio Ativo
IN - Bloqueio Inativo";SYS_C00247372 (C: ENABLED)
SUANOTA;APP_BLACK_LIST_USUARIO;;6667.0;N;14.0;TM_ALTERACAO;DATE;7;Y;;2.0;771.0;5844.0;NO;Data/Hora de altera��o do registro na tabela; (: )
SUANOTA;APP_BLACK_LIST_USUARIO;;6667.0;N;7.0;TM_BLOQUEIO;DATE;7;N;;8.0;3340.0;0.0;NO;Data/Hora do bloqueio do usu�rio pelo usu�rio SET;SYS_C00247375 (C: ENABLED)
SUANOTA;APP_BLACK_LIST_USUARIO;;6667.0;N;9.0;TM_DESBLOQUEIO;DATE;7;Y;;6.0;772.0;2626.0;NO;Data/Hora do desbloqueio do usu�rio pelo usu�rio SET; (: )
SUANOTA;APP_BLACK_LIST_USUARIO;;6667.0;N;12.0;TM_INCLUSAO;DATE;7;Y;;1.0;0.0;6667.0;NO;Data/Hora de inclus�o do registro na tabela; (: )
SUANOTA;APP_BLACK_LIST_USUARIO;;6667.0;N;17.0;TM_NOTIFICACAO;DATE;7;Y;;4.0;827.0;4367.0;NO;Data/Hora da notifica��o do bloqueio ao usuario; (: )
SUANOTA;APP_BLACK_LIST_USUARIO;;6667.0;N;10.0;TP_BLOQUEIO;VARCHAR2;2;Y;;3.0;2.0;0.0;NO;"Tipo do bloqueio do usu�rio
SO - Bloqueio para participar do sorteio
AS - Bloqueio para participar do sorteio e acessar o APP"; (: )
SUANOTA;APP_BLACK_LIST_USUARIO;;6667.0;N;3.0;TX_MOTIVO_BLOQUEIO;VARCHAR2;500;N;;51.0;7.0;0.0;NO;Texto do motivo do bloqueio do usu�rio;SYS_C00247371 (C: ENABLED)
SUANOTA;APP_BLACK_LIST_USUARIO;;6667.0;N;15.0;TX_MOTIVO_DESBLOQUEIO;VARCHAR2;500;Y;;18.0;691.0;2624.0;NO;Texto do motivo do desbloqueio do usu�rio; (: )
SUANOTA;APP_BLACK_LIST_USUARIO_HIST;;6504.0;N;1.0;CD_USUARIO_BLOQUEADO;VARCHAR2;36;N;;12.0;5787.0;0.0;NO;C�digo do usu�rio bloqueado;SYS_C00247376 (C: ENABLED)
SUANOTA;APP_BLACK_LIST_USUARIO_HIST;;6504.0;N;6.0;CD_USUARIO_BLOQUEIO;VARCHAR2;150;N;;13.0;1.0;0.0;NO;Usu�rio SET que bloqueou o usu�rio;SYS_C00247381 (C: ENABLED)
SUANOTA;APP_BLACK_LIST_USUARIO_HIST;;6504.0;N;8.0;CD_USUARIO_DESBLOQUEIO;VARCHAR2;150;Y;;2.0;9.0;6410.0;NO;Usu�rio SET que desbloqueou o usu�rio; (: )
SUANOTA;APP_BLACK_LIST_USUARIO_HIST;;6504.0;N;14.0;CNPJ;VARCHAR2;14;Y;;8.0;932.0;3346.0;NO;CNPJ que est� na nota que colocou o usu�rio em bloqueio por regra de seguran�a; (: )
SUANOTA;APP_BLACK_LIST_USUARIO_HIST;;6504.0;N;11.0;ID_HISTORICO;NUMBER;22;N;0.0;5.0;6504.0;0.0;NO;Sequencial da tabela;SYS_C00247383 (C: ENABLED)
SUANOTA;APP_BLACK_LIST_USUARIO_HIST;;6504.0;N;5.0;ID_SISTEMA;NUMBER;22;N;0.0;3.0;1.0;0.0;NO;FK relacionada a APP_SISTEMA.ID_SISTEMA;APPBLLU_APPSISTHIST_FK (FOREIGN KEY: ENABLED)- SYS_C00247380 (C: ENABLED)
SUANOTA;APP_BLACK_LIST_USUARIO_HIST;;6504.0;N;2.0;NM_USUARIO_BLOQUEADO;VARCHAR2;200;N;;28.0;5781.0;0.0;NO;Nome do usu�rio bloqueado;SYS_C00247377 (C: ENABLED)
SUANOTA;APP_BLACK_LIST_USUARIO_HIST;;6504.0;N;4.0;ST_BLOQUEIO;VARCHAR2;2;N;;3.0;2.0;0.0;NO;Status do bloqueio do usu�rio AT - Bloqueio Ativo IN - Bloqueio Inativo;SYS_C00247379 (C: ENABLED)
SUANOTA;APP_BLACK_LIST_USUARIO_HIST;;6504.0;N;7.0;TM_BLOQUEIO;DATE;7;N;;8.0;2563.0;0.0;NO;Data/Hora do bloqueio do usu�rio pelo usu�rio SET;SYS_C00247382 (C: ENABLED)
SUANOTA;APP_BLACK_LIST_USUARIO_HIST;;6504.0;N;9.0;TM_DESBLOQUEIO;DATE;7;Y;;2.0;57.0;6410.0;NO;Data/Hora do desbloqueio do usu�rio pelo usu�rio SET; (: )
SUANOTA;APP_BLACK_LIST_USUARIO_HIST;;6504.0;N;12.0;TM_HISTORICO;DATE;7;Y;;8.0;1678.0;0.0;NO;Data/Hora da inclus�o do hist�rico; (: )
SUANOTA;APP_BLACK_LIST_USUARIO_HIST;;6504.0;N;15.0;TM_NOTIFICACAO;DATE;7;Y;;2.0;355.0;5924.0;NO;Data/Hora da notifica��o do bloqueio ao usuario; (: )
SUANOTA;APP_BLACK_LIST_USUARIO_HIST;;6504.0;N;10.0;TP_BLOQUEIO;VARCHAR2;2;Y;;3.0;2.0;0.0;NO;RE - Usu�rio solicitou para n�o participar do sorteio, RS - Usu�rio impedido por regra de seguran�a, IM - Inserido manualmente atrav�s da Extranet2; (: )
SUANOTA;APP_BLACK_LIST_USUARIO_HIST;;6504.0;N;3.0;TX_MOTIVO_BLOQUEIO;VARCHAR2;500;N;;50.0;6.0;0.0;NO;Texto do motivo do bloqueio do usu�rio;SYS_C00247378 (C: ENABLED)
SUANOTA;APP_BLACK_LIST_USUARIO_HIST;;6504.0;N;13.0;TX_MOTIVO_DESBLOQUEIO;VARCHAR2;500;Y;;2.0;48.0;6410.0;NO;Texto do motivo do desbloqueio do usu�rio; (: )
SUANOTA;APP_CHAMADA_TEL_FILA;;0.0;N;7.0;CD_USUARIO_ALTERACAO;VARCHAR2;250;Y;;0.0;0.0;0.0;NO;C�digo do usu�rio que alterou o registro na tabela; (: )
SUANOTA;APP_CHAMADA_TEL_FILA;;0.0;N;5.0;CD_USUARIO_INCLUSAO;VARCHAR2;250;Y;;0.0;0.0;0.0;NO;C�digo do usu�rio que incluiu o registro na tabela; (: )
SUANOTA;APP_CHAMADA_TEL_FILA;;0.0;N;1.0;ID_APP_CHAMADA_TEL_FILA;NUMBER;22;N;;0.0;0.0;0.0;NO;Sequencial da tabela;PK_ID_APP_CHAMADA_TEL_FILA (PRIMARY KEY: ENABLED)- SYS_C00247384 (C: ENABLED)
SUANOTA;APP_CHAMADA_TEL_FILA;;0.0;N;4.0;ID_APP_CHAMADA_TEL_FILA_FAIXA_ITENS;NUMBER;22;Y;;0.0;0.0;0.0;NO;FK da Tabela APP_CHAMADA_TEL_FILA_FAIXA;APPCHAMA_APPCHFIT_FK (FOREIGN KEY: ENABLED)
SUANOTA;APP_CHAMADA_TEL_FILA;;0.0;N;3.0;NU_CELULAR;VARCHAR2;9;N;;0.0;0.0;0.0;NO;N�mero do celular do usu�rio;SYS_C00247386 (C: ENABLED)
SUANOTA;APP_CHAMADA_TEL_FILA;;0.0;N;2.0;NU_DDD_CELULAR;VARCHAR2;4;N;;0.0;0.0;0.0;NO;N�mero do DDD do celular do usu�rio;SYS_C00247385 (C: ENABLED)
SUANOTA;APP_CHAMADA_TEL_FILA;;0.0;N;8.0;TM_ALTERACAO;DATE;7;Y;;0.0;0.0;0.0;NO;Data/Hora de altera��o do registro na tabela; (: )
SUANOTA;APP_CHAMADA_TEL_FILA;;0.0;N;6.0;TM_INCLUSAO;DATE;7;Y;;0.0;0.0;0.0;NO;Data/Hora de inclus�o do registro na tabela; (: )
SUANOTA;APP_CHAMADA_TEL_FILA;;0.0;N;9.0;TM_SOLICITACAO_LIGACAO;DATE;7;Y;;0.0;0.0;0.0;NO;Data/Hora da solicita��o da Liga��o; (: )
SUANOTA;APP_CHAMADA_TEL_FILA_FAIXA;;0.0;N;6.0;CD_USUARIO_ALTERACAO;VARCHAR2;250;Y;;0.0;0.0;0.0;NO;C�digo do usu�rio que alterou o registro na tabela; (: )
SUANOTA;APP_CHAMADA_TEL_FILA_FAIXA;;0.0;N;4.0;CD_USUARIO_INCLUSAO;VARCHAR2;250;Y;;0.0;0.0;0.0;NO;C�digo do usu�rio que incluiu o registro na tabela; (: )
SUANOTA;APP_CHAMADA_TEL_FILA_FAIXA;;0.0;N;1.0;ID_APP_CHAMADA_TEL_FILA_FAIXA;NUMBER;22;N;;0.0;0.0;0.0;NO;Sequencial da Tabela;PK_ID_APP_CHAMADA_TEL_FILA_FAIXA (PRIMARY KEY: ENABLED)- SYS_C00247387 (C: ENABLED)
SUANOTA;APP_CHAMADA_TEL_FILA_FAIXA;;0.0;N;3.0;ST_APP_CHAMADA_TEL_FILA_FAIXA;VARCHAR2;2;Y;;0.0;0.0;0.0;NO;Situa��o da faixa da fila de chamados 'AT' Ativo, 'IN' Inativo; (: )
SUANOTA;APP_CHAMADA_TEL_FILA_FAIXA;;0.0;N;7.0;TM_ALTERACAO;DATE;7;Y;;0.0;0.0;0.0;NO;Data/Hora de altera��o do registro na tabela; (: )
SUANOTA;APP_CHAMADA_TEL_FILA_FAIXA;;0.0;N;5.0;TM_INCLUSAO;DATE;7;Y;;0.0;0.0;0.0;NO;Data/Hora de inclus�o do registro na tabela; (: )
