"OWNER";"TABLE_NAME";"COLUMN_ID";"COLUMN_NAME";"DATA_TYPE";"DATA_LENGTH";"NULLABLE";"DATA_SCALE";"AVG_COL_LEN";"NUM_DISTINCT";"NUM_NULLS";"DENSITY";"DEFAULT_ON_NULL";"NUM_BUCKETS";"COMMENTS";"CONSTRAINTS"
"DTE";"USUARIO_DETALHE";9;"DSC_LOG_COMPLEMENTO";"VARCHAR2";30;"Y";;2;977;5977612;0,00102354145342886;"NO";1;"Complemento do logradouro.";" (, )"
"DTE";"USUARIO_DETALHE";10;"DSC_DDD_COMERCIAL";"CHAR";2;"Y";;2;101;3469576;0,0099009900990099;"NO";1;"DDD do telefone comercial.";" (, )"
"DTE";"USUARIO_DETALHE";11;"DSC_FONE_COMERCIAL";"VARCHAR2";9;"Y";;5;928000;3469599;0,00000107758620689655;"NO";1;"Telefone comercial serm os dígitos.";" (, )"
"DTE";"USUARIO_DETALHE";12;"DSC_EMAIL_COMERCIAL";"VARCHAR2";100;"Y";;30;558592;6641;0,00000179021539871677;"NO";1;"E-mail comercial";" (, )"
"DTE";"USUARIO_DETALHE";13;"DSC_LINK_DOCUMENTOS";"VARCHAR2";1024;"Y";;0;0;5980277;0;"NO";0;"link para a pasta de documentos do usuário.";" (, )"
"DTE";"USUARIO_DETALHE";14;"DSC_IM";"VARCHAR2";30;"Y";;3;804864;5151513;0,000001;"NO";254;"Inscrição Municipal";" (, )"
"DTE";"USUARIO_DETALHE";15;"DSC_OAB";"VARCHAR2";20;"Y";;2;567;5976448;0,0017636684303351;"NO";1;"Identificador da OAB";" (, )"
"DTE";"USUARIO_DETALHE";16;"DSC_OAB_UF";"CHAR";2;"Y";;2;20;5976448;0,05;"NO";1;"Seccional da inscrição da OAB";" (, )"
"DTE";"USUARIO_DETALHE";17;"DSC_OAB_TIPO";"VARCHAR2";30;"Y";;0;0;5980277;0;"NO";0;"Tipo da OAB: Advogado, Estagiário, Suplementar";" (, )"
"DTE";"USUARIO_DETALHE";18;"DSC_OAB_SITUACAO";"VARCHAR2";30;"Y";;2;1;5976448;1;"NO";1;"Situação do registro na OAB";" (, )"
"DTE";"USUARIO_DETALHE_HIST";1;"SEQ_USUARIO_DETALHE_HIST";"NUMBER";22;"N";0;7;161519730;0;0,00000000619119410365532;"NO";1;"Identificador do historico";"PK_USUARIO_DETALHE_HIST (PRIMARY KEY, ENABLED); SYS_C00270089 (CHECK, ENABLED)"
"DTE";"USUARIO_DETALHE_HIST";2;"DAT_USUARIO_DETALHE_HIST";"DATE";7;"N";;8;246736;0;0,0000040529148563647;"NO";1;"Data do historico";"SYS_C00270090 (CHECK, ENABLED)"
"DTE";"USUARIO_DETALHE_HIST";3;"COD_USUARIO";"NUMBER";22;"N";0;6;1431552;0;0,000000698542560801144;"NO";1;"Id único do usuário";"SYS_C00270091 (CHECK, ENABLED)"
"DTE";"USUARIO_DETALHE_HIST";4;"COD_USU_DETALHE";"NUMBER";22;"N";0;6;1719296;0;0,000000581633412745682;"NO";1;"Código único do registro com detalhes do usuário.";"SYS_C00270092 (CHECK, ENABLED)"
"DTE";"USUARIO_DETALHE_HIST";5;"DAT_CRIACAO";"DATE";7;"Y";;8;23528;0;0,0000425025501530092;"NO";1;"Data que o registro foi criado";" (, )"
"DTE";"USUARIO_DETALHE_HIST";6;"SIT_REGISTRO";"NUMBER";22;"Y";0;3;2;0;0,5;"NO";1;"Indica se o registro está ativo (1) ou inativo (0) para uso; registro são inativados por alterações.";" (, )"
"DTE";"USUARIO_DETALHE_HIST";7;"DAT_ALTERACAO";"DATE";7;"Y";;3;21088;128088157;0,0000474203338391502;"NO";1;"Data que a situação do registro foi alterada";" (, )"
"DTE";"USUARIO_DETALHE_HIST";8;"DSC_CEP";"CHAR";8;"Y";;9;47392;1850671;0,0000211006076975017;"NO";1;"Dígitos do CEP sem máscara";" (, )"
"DTE";"USUARIO_DETALHE_HIST";9;"DSC_LOGRADOURO";"VARCHAR2";160;"Y";;21;431360;2399071;0,00000231824925816024;"NO";1;"Preenchido pelo usuário, quando o CEP não é encontrado.";" (, )"
"DTE";"USUARIO_DETALHE_HIST";10;"DSC_LOG_NUMERO";"VARCHAR2";8;"Y";;2;18592;131110771;0,0000537865748709122;"NO";1;"Número do estabelecimento no logradouro.";" (, )"
"DTE";"USUARIO_DETALHE_HIST";11;"DSC_LOG_COMPLEMENTO";"VARCHAR2";30;"Y";;2;537;161472341;0,00186219739292365;"NO";1;"Complemento do logradouro.";" (, )"
"DTE";"USUARIO_DETALHE_HIST";12;"DSC_DDD_COMERCIAL";"CHAR";2;"Y";;3;100;56027692;0,01;"NO";1;"DDD do telefone comercial.";" (, )"
"DTE";"USUARIO_DETALHE_HIST";13;"DSC_FONE_COMERCIAL";"VARCHAR2";9;"Y";;7;815616;56027715;0,00000122606716886378;"NO";1;"Telefone comercial serm os dígitos.";" (, )"
"DTE";"USUARIO_DETALHE_HIST";14;"DSC_EMAIL_COMERCIAL";"VARCHAR2";100;"Y";;19;505088;1700;0,00000197985301571211;"NO";1;"E-mail comercial";" (, )"
"DTE";"USUARIO_DETALHE_HIST";15;"DSC_LINK_DOCUMENTOS";"VARCHAR2";1024;"Y";;0;0;161519730;0;"NO";0;"link para a pasta de documentos do usuário.";" (, )"
"DTE";"USUARIO_DETALHE_HIST";16;"DSC_IM";"VARCHAR2";30;"Y";;3;734208;128370473;0,00000136201185495119;"NO";1;"Inscrição Municipal";" (, )"
"DTE";"USUARIO_DETALHE_HIST";17;"DSC_OAB";"VARCHAR2";20;"Y";;2;264;161513086;0,00378787878787879;"NO";1;"Identificador da OAB";" (, )"
"DTE";"USUARIO_DETALHE_HIST";18;"DSC_OAB_UF";"CHAR";2;"Y";;2;15;161513086;0,0666666666666667;"NO";1;"Seccional da inscrição da OAB";" (, )"
"DTE";"USUARIO_DETALHE_HIST";19;"DSC_OAB_TIPO";"VARCHAR2";30;"Y";;0;0;161519730;0;"NO";0;"Tipo da OAB: Advogado, Estagiário, Suplementar";" (, )"
"DTE";"USUARIO_DETALHE_HIST";20;"DSC_OAB_SITUACAO";"VARCHAR2";30;"Y";;2;1;161513086;1;"NO";1;"Situação do registro na OAB";" (, )"
"DTE";"USUARIO_HIST";1;"SEQ_USUARIO_HIST";"NUMBER";22;"N";0;6;69176437;0;0,0000000144557893318501;"NO";1;"Identificador do historico";"PK_USUARIO_HIST (PRIMARY KEY, ENABLED); SYS_C00270086 (CHECK, ENABLED)"
"DTE";"USUARIO_HIST";2;"DAT_USUARIO_HIST";"DATE";7;"N";;8;271840;0;0,00000367863449087699;"NO";1;"Data do historico";"SYS_C00270087 (CHECK, ENABLED)"
"DTE";"USUARIO_HIST";3;"COD_USUARIO";"NUMBER";22;"N";0;6;1426432;0;0,000000701049892318736;"NO";1;"Identidade única para o usuário";"SYS_C00270088 (CHECK, ENABLED)"
"DTE";"USUARIO_HIST";4;"DAT_CRIACAO";"TIMESTAMP(6)";11;"Y";6;11;15368;0;0,0000650702758979698;"NO";1;"Data que o registro foi gerado.";" (, )"
"DTE";"USUARIO_HIST";5;"DSC_CPFCNPJ";"VARCHAR2";16;"Y";;14;1469440;0;0,000000680531358885017;"NO";1;"CPF/CNPJ do usuário";" (, )"
"DTE";"USUARIO_HIST";6;"SIT_CPF_CNPJ";"NUMBER";22;"Y";0;3;2;0;0,5;"NO";1;"Identifica se o usuário apresentou o CPF (1) ou CNPJ (2)";" (, )"
"DTE";"USUARIO_HIST";7;"NOM_USUARIO";"VARCHAR2";160;"Y";;32;1424384;0;0,000000702057872034507;"NO";1;"Descreve o nome/razão social do usuário";" (, )"
"DTE";"USUARIO_HIST";8;"STA_REGISTRO";"NUMBER";22;"Y";0;3;2;0;0,5;"NO";1;"Identifica se o registro está (0) Sem validação, (1) Validado/Ativo, (2) Inativo/Inválido";" (, )"
"DTE";"USUARIO_HIST";9;"DAT_INATIVO";"TIMESTAMP(6)";11;"Y";6;2;4;69174645;0,25;"NO";1;"Data que o registro foi inativado.";" (, )"
"DTE";"USUARIO_HIST";10;"DSC_SENHA";"VARCHAR2";512;"Y";;2;11;69167774;0,0909090909090909;"NO";1;"Senha de acesso do usuário criptografada";" (, )"
"DTE";"USUARIO_HIST";11;"DSC_EMAIL";"VARCHAR2";100;"Y";;20;495872;0;0,00000201664945792463;"NO";1;"e-mail para receber alerta, recuperação de senha.";" (, )"
"DTE";"USUARIO_HIST";12;"DSC_FONE_CELULAR";"VARCHAR2";9;"Y";;4;428800;45844825;0,00000233208955223881;"NO";1;"Celular para receber sms, recuperação de senha.";" (, )"
"DTE";"USUARIO_HIST";13;"DSC_DDD_CELULAR";"CHAR";2;"Y";;2;98;45844825;0,0102040816326531;"NO";1;"DDD do telefone celular.";" (, )"
"DTE";"USUARIO_HIST";14;"DSC_SMS_VALIDO";"CHAR";6;"Y";;0;0;69176437;0;"NO";0;"Código de SMS utilizado para ativação.";" (, )"
"DTE";"USUARIO_HIST";15;"DSC_SEED_TOKEN";"VARCHAR2";100;"Y";;0;0;69176437;0;"NO";0;"Semente para gerar os códigos variáveis.";" (, )"
"DTE";"USUARIO_HIST";16;"DSC_SALT";"VARCHAR2";60;"Y";;37;2;5503;0,5;"NO";1;"id único para criptografia de senhas";" (, )"
"DTE";"USUARIO_HIST";17;"CNPJ_BASICO";"VARCHAR2";8;"Y";;5;733696;38368829;0,00000136296231681786;"NO";1;"Armazena o CNPJ básico do contribuinte.";" (, )"
"DTE";"USUARIO_HIST";18;"STA_TERMO_ACEITE";"NUMBER";22;"Y";0;3;2;0;0,5;"NO";1;"Armazena o status de aceite ao termo do contribuinte.
0 - Não aceito
1 - Aceito";" (, )"
"DTE";"USUARIO_HIST";19;"DAT_TERMO_ACEITE";"TIMESTAMP(6)";11;"Y";6;3;178560;59070891;0,00000560035842293907;"NO";1;"Data em que o contribuinte realizou o aceite";" (, )"
