COD_CNPJ_TOMADOR_A
01438784006995
01439938000175
01440590000136
01441519000259
01444653000122
01449930000351
01449930000432
01449930000513
01451373000303
01452348000182
01455916000107
01457015000146
01458859000101
01460903000118
01461362000142
01461389000135
01463422000166
01464200000168
01465849000101
01468573000107
01470678000109
01470909000176
01472720000112
01474143000106
01476380000106
01476925000176
01478649000185
01480798000340
01483048000160
01483360000154
01483645000195
01485728000113
01486915000111
01487567000105
01487771000118
01488990000111
01489122000156
01490595000173
01490698006689
01491071000105
01492998000151
01493213000165
01494812000101
01497918000150
01499004000129
01502601000165
01505990000182
01508343000124
01512104006006
01517521000183
01518211000183
01518767000170
01519832000181
01519852000152
01522273000169
01523730000130
01523959000174
01524627000104
01528426000185
01534056000199
01534080009770
01534080019228
01535057000158
01535906000173
01536332000158
01541283000303
01542240000342
01542240000857
01543722000236
01544986000123
01547208000198
01547402000173
01548091000329
01548177000190
01548792000104
01551272000142
01552742000192
01554846000136
01555163000101
01555412000150
01557085000176
01558722000714
01559286000102
01561794000125
01564983000151
01566337000123
01566419000178
01567112000191
01571702000198
01571702000864
01572113000124
01574311000127
01576749000225
01577578000178
01578276000114
01578833000105
01578995000135
01580913000197
01582892000149
01583150000723
01586633000196
01588098000102
01588099000157
01593450000106
01596677000105
01599101000193
01599101001831
01599871000136
01603466000144
01605298000126
01610798000156
01610798001470
01611168000104
01612046000124
01612046000558
01614451000181
01625271000103
01626141000187
01626265000162
01628251000188
01628839000131
01631626001726
01632154000169
01633121000214
01643811000173
01644731003743
01644731004472
01648164000192
01649646000167
01651032000110
01661954000108
01666716000195
01668285000104
01672087000106
01673881000174
01678075000199
01679269000109
01688276000177
01689601000116
01690356001139
01691895000110
01696109000178
01699525000120
01701198000101
01701561000180
01703344000120
01704079000102
01713899000152
01722256000175
01722296000117
01722541000196
01722718000154
01724762000101
01725627000504
01725627000768
01726416000154
01726988000133
01728222000198
01730520001194
01733077000133
01733628000169
01735959000138
01739019000117
01739141000517
01740432002064
01740432003389
01740627001970
01742894000158
01743040000196
01746358000120
01752556000105
01754239000462
01754239000896
01754239001868
01754239002082
01754239003135
01754239003488
01754239004611
01754393000191
01755087000170
01755087000501
01755870000133
01758880000122
01759112000355
01759236000179
01759987000195
01759987000276
01759987000357
01762867000147
01763443000105
01763522000108
01763720000171
01770422000532
01771935000800
01771935001025
01772010000108
01772798000152
01773300000176
01773518000988
01773518001011
01778112000130
01779465000155
01783228000168
01784061000150
01786853000163
01788591000257
01791424000699
01792428000187
01793164000186
01795809000110
01797217000137
01797454000106
01797454000360
01801165000125
01801847000138
01802394000164
01802508000176
01802518000101
01802541000104
01807055000413
01808299000178
01809976000172
01811547000130
01812025000152
01815665000116
01818112000117
01820175000108
01820981000186
01823047000118
01823386000102
01831599000178
01834475000146
01834475000227
01834908000163
01836843000608
01837729000180
01837729000260
01837729000341
01838723017283
01838723025707
01838723034617
01838723036237
01838723037632
01838723044337
01838723047433
01840240000167
01840499000108
01844555002711
01845323000220
01845519000133
01849558000109
01849558001423
01854341000197
01855065000181
01855226000641
01856241000108
01856241000523
01859648000261
01861130000181
01861182000158
01861489000310
01868435000115
01868931000179
01869253000169
01872772000186
01873286000182
01874264000137
01876433000178
01877643000180
01878450000144
01879073000168
01881585000169
01882607000105
01884035000101
01885858000143
01886598000120
01889226000158
01889410000106
01890273000111
01892269000192
01894432002957
01895020000130
01895193000159
01896199000140
01897325000181
01900093000173
01900227000318
01900866000111
01906852000105
01907560000197
01912177000127
01914636000101
01915181000149
01915223000141
01916064000442
01917654000147
01921146000132
01925318000146
01930887000180
01933349000149
01933349000572
01937238000100
01940710000164
01944901000102
01945175000134
01947717000108
01948394000177
01948725000179
01949108000279
01949108000350
01957839000185
01958708000112
01961120000118
01961452000100
01962011000115
01968595000217
01971259000142
01972193000105
01975691000101
01977148000143
01979916000106
01980830000195
01981765000112
01993099000132
01994214000193
01999271000165
02001326000169
02003120000178
02003402013900
02004662000327
02005599000181
02008137000118
02008172000137
02009599000150
02011802000122
02012862000160
02012862000917
02012862001131
02012862002294
02012862003185
02012862004823
02012862022996
02014328000192
02017451000167
02017860000163
02018296000101
02018417000107
02020620000541
02022810000174
02023790000156
02029553000100
02029878000185
02035250000192
02038405000144
02041460001165
02041460002056
02042757000173
02045487000154
02045487000901
02045487001045
02048371000179
02051983000110
02055167000185
02064150000437
02064492000104
02067089000139
02067328000150
02069732000163
02072021000148
02073281000138
02073809000179
02076278000178
02076862000123
02082149000192
02082651000101
02082884000104
02096748000246
02097007000522
02099894000144
02101894001960
02102777000192
02104067000100
02105094000199
02106518000130
02106791000164
02107038000193
02108321000130
02110008000136
02110967000151
02116393000129
02116393000200
02116742000102
02117937000410
02120411000146
02125025000147
02125191000143
02125651000133
02127734000161
02130301000165
02130569000105
02131197000123
02132088000120
02138006001399
02138397000884
02141169000197
02141423000157
02142031000102
02142031000293
02142491000130
02146079000199
02147433000108
02147449000102
02149373000154
02149727000160
02149743000153
02150146000149
02155469000982
02158816004756
02162259000326
02164436000141
02164561000151
02164848000181
02166414000110
02167473000103
02167473000294
02167473000375
02168700000115
02170599000137
02172051000126
02172517000193
02172568000620
02179697000135
02179938000146
02180601000159
02183783000464
02185665000142
02185861000117
02193054000308
02194635000100
02201944000152
02202118000128
02202244000182
02203077000194
02205756000100
02208762000103
02214604000166
02214604000328
02216345000102
02216583000118
02222992000127
02230188000190
02239216000210
02240631000103
02243395000189
02243735000171
02244108000155
02246972000609
02249444000190
02251226000190
02256056000137
02260737000179
02262838000189
02262935000171
02263302000188
02271884000144
02272006000143
02274209000179
02278832000108
02279324001299
02282008000113
02282518000190
02283486000148
02289823000376
02291488000189
02292594000187
02293001000105
02296662000186
02297602000188
02297736000107
02297751000147
02305982000155
02306559000170
02307788000290
02308456000149
02308677000117
02310771000100
02313082000150
02314041002121
02315534000132
02323120000155
02326191000101
02327826000357
02330581000155
02333137000193
02337877000106
02338794000123
02345709000154
02351006000139
02351006001291
02351877001396
02354424000180
02355296000199
02357251000153
02357659000397
02357730000170
02359298000156
02359445000198
02360540000101
02363058000125
02365811000383
02369929000118
02371251000108
02373466000400
02375644000190
02375921001136
02377167000444
02378779000109
02381482000100
02384871000181
02385719000113
02391030000100
02391335000294
02391335000375
02391701000639
02393589000160
02394041000135
02400660000195
02400660000357
02402312000157
02402914000104
02403486000134
02403486000304
02404274000171
02409532000102
02410057000194
02410973000124
02414568000346
02414824000133
02419453000182
02421421008015
02421421011741
02421421012713
02421421019998
02421421022603
02423466000125
02423640000130
02424271000108
02424740000261
02426170000168
02426290000599
02426290000750
02426291000100
02427026000812
02427026000901
02427026001207
02427026001703
02427026001894
02427026002009
02427026002190
02427026002351
02427026002432
02427887000124
02428406000103
02431340000100
02433631000120
02435993000150
02437258000185
02438861000181
02441056000107
02442698000120
02445185000173
02448550000365
02449665000102
02449856000174
02449871000384
02450950000143
02454531000180
02454531002042
02455036002139
02456955000183
02457533000122
02462686000168
02463394000140
02464189000107
02472245000147
02473058000188
02477571000147
02478686000156
02479652000186
02483928000108
02485014000178
02485346000152
02489929000151
02490844000193
02491245000194
02491485000199
02492310000872
02497684000104
02498932000131
02501297000528
02501642000108
02509678000120
02510794000169
02513287000189
02513803000175
02513899000171
02515128000113
02515128000385
02518067000148
02520829000140
02524256000123
02525419000192
02527464000186
02528743000164
02529684000149
02530114000179
02531128000107
02531528000112
02533383000199
02540583000179
02541582000149
02541920000142
02543945000690
02544042000208
02544108000170
02545405000130
02546009001523
02547570000121
02547788000186
02549071000173
02553034000139
02554149000148
02558157038640
02558157045425
02558157051824
02558157063830
02558157064136
02558157067151
02558157068042
02558157071698
02559428000102
02561195000174
02561195000506
02565617000422
02565931000162
02566450000171
02566698000132
02572405000120
02575049000106
02575998000188
02578343000163
02583974000170
02585301000150
02590660000103
02593449000136
02593963000171
02596551000195
02598349000100
02600009000169
02600009000240
02600770000109
02601328000199
02601566000102
02602536000102
02602536000455
02602747000145
02604047000190
02605258000147
02606509000108
02606820000157
02607251000164
02609844000160
02610419000190
02624729000164
02625651000100
02625930000166
02626332000101
02626340000158
02633281000145
02633726000197
02637178000173
02638940000489
02642567000197
02643080000129
02644861000138
02646942000177
02648810000184
02652163000184
02656001000114
02656686000107
02658605000108
02660779000105
02661790000181
02662305001751
02668610000193
02669348000100
02669793000161
02672462000180
02672861000141
02673026000126
02674103000162
02674687000338
02674780000180
02675611000750
02677044000186
02680533000197
02681793000187
02683153000106
02684044000103
02684571000118
02685230000167
02688432000596
02689165000148
02692206000155
02695212000166
02695929000108
02696800000114
02698557000173
02700236000166
02705276000109
02708564000109
02709180000100
02709449001473
02710353000100
02713413000149
02713654000198
02717149000111
02719534000106
02720127000100
02726078000113
02726717000655
02729419000104
02729687000550
02729740000199
02729859000161
02730045000147
02732968000138
02735565000142
02735565005373
02736051000101
02737563000192
02737654003577
02737691000136
02739444000179
02742770000135
02743431000173
02744273000176
02745281000137
02745351000319
02745658000158
02746671000121
02748006000177
02748155000136
02748357000188
02751666000107
02752999000150
02754113000108
02757927000104
02764205000330
02765094000115
02767766000121
02773629000280
02777131003473
02779752000128
02780383000193
02780640000197
02780820000179
02780821000113
02784756000102
02785492000101
02789235000130
02792960000167
02794247000152
02794555000420
02796123000106
02798814000149
02801815000103
02802366000100
02802719000171
02803608000775
02805642000193
02806992000174
02809886000144
02810365000107
02811398000171
02813732000126
02814280000105
02814497000700
02815903000156
02818489000139
02818676000112
02818886000100
02820269000140
02820966000109
02822731000148
02824065000187
02827605000186
02828925000150
02829283000104
02829875000207
02833372000205
02834084000194
02836056004101
02838117000174
02839038000188
02842207000139
02843131000166
02844238000129
02847412000197
02848912000143
02850288000119
02851704000101
02851734000100
02860611000135
02861983000186
02864261002986
02864261003796
02864417002090
02864417002333
02865246002448
02866172000178
02866730000103
02868454000104
02869763007705
02869763010323
02870124001125
02870306000124
02872239000187
02873111000138
02874281000137
02877500000131
02878690000101
02879731000346
02881143000185
02881499000119
02881500000105
02882324000126
02882798000178
02884314000120
02886427000164
02889684000150
02889730000110
02890528000109
02890979000146
02895783000225
02897376000176
02898246000158
02900533000155
02902072000150
02905110000128
02905110002333
02905424000120
02905424001879
02905424002255
02905424006919
02907585000404
02908688000138
02909530002126
02910587000100
02913230000681
02913635000105
02913639000193
02913784000174
02914460005977
02914460006191
02914460011276
02914460021409
02914460021824
02914460023010
02914460028241
02914460028594
02914460030491
02914460044603
02914460044956
02914460045170
02914774000153
02914859000131
02915206000177
02916265008306
02916265014110
02916265018026
02916265020276
02916265021752
02916265023968
02917249000191
02919329000186
02919685000108
02924170000198
02926820000134
02927718000153
02928341000157
02928789000170
02929175000103
02932074002801
02932074004260
02932651000226
02933302000148
02936819000190
02938499000299
02939491000166
02944424000130
02946761000166
02946761001480
02948030000230
02948030000583
02948331000183
02952466000112
02952485002192
02952485005612
02952485006341
02952561002836
02953048000140
02953997000120
02954036000130
02957021000710
02957518001468
02957695000120
02961317000110
02963095000174
02965637000148
02966317000102
02966393000118
02966645000109
02966986004503
02967761000819
02967761000908
02967761001033
02970114000190
02974718000104
02975212000110
02975293000158
02975426000196
02978272000196
02978520000107
02979526000190
02979585000169
02981340000176
02981676000139
02982169000110
02985369000126
02988112000128
02991714000134
02997402000138
02999483000105
03000992000145
03002339001510
03002339004102
03002339014418
03002339014760
03007331000141
03007331000818
03007331001032
03007331001466
03007331002195
03007331004309
03007331004643
03007331004805
03007331004996
03007331005372
03007331006000
03007331006182
03007331006344
03007331007235
03007331007405
03007331007669
03007331007901
03007331008045
03007331008398
03007331008711
03007331009017
03007331009440
03007331009521
03007331009793
03007331009955
03007331010023
03007331010295
03007331010880
03007331011186
03007331012077
03007331012158
03007331012239
03007331013049
03007331013120
03007331013200
03007331013553
03007331013715
03007331014363
03007331014444
03007331015092
03007331015254
03007331015335
03007331016064
03007331016579
03007331016730
03007331017540
03007331018350
03007331019160
03007331019322
03007331019675
03007331019837
03007331019918
03007331020258
03007331021068
03007331021572
03007331021653
03007331021734
03007331021904
03007331022110
03007331023001
03007331023192
03007331023273
03007414000130
03007914000172
03009325000123
03009590000101
03009915000156
03011776000103
03012765000130
03012797000135
03014374000154
03014374000740
03014508000137
03020516000196
03021559000196
03030357000100
03031749000194
03033603000188
03034775000176
03035107000163
03035134000136
03035204000156
03036158000100
03036226000130
03036532000177
03036800000150
03041263000137
03041292000107
03043432000178
03045057000103
03045294000166
03045540000180
03048265000158
03048265000239
03050819000151
03052564001308
03052673000345
03053930000100
03055013000156
03055210000175
03056339000106
03058832000157
03059134000176
03060101000146
03061057000199
03061183000143
03062591000110
03063350000195
03064064000144
03064692000553
03065215000189
03065251000142
03066364000162
03069071000139
03071894000360
03073940000107
03076120000160
03076832000180
03079083000144
03081157000187
03081373000122
03084401000165
03085279000141
03085541000158
03085541000239
03086258000140
03086258000574
03088271000139
03088512000140
03090564000150
03093873000184
03094114000560
03094114000993
03094114001370
03094114003747
03094225000142
03094658000440
03094658000521
03095664000170
03098281000155
03100442000106
03101488000131
03103404000107
03103640000115
03106170000224
03106170000577
03108714000106
03109107000160
03112879000585
03116161000133
03116978000373
03119282000139
03132264000197
03134910000236
03140304000142
03145291000102
03147169000167
03148414000150
03150246000219
03150318000147
03155958000140
03156110000135
03156567000140
03158107000150
03158271000168
03159370000164
03159370000407
03160148000181
03160232000103
03163884000193
03164268000157
03167227000114
03167264000122
03175564000153
03175854000105
03176303002959
03177596000198
03178524000165
03180904000134
03183450000155
03187435000347
03188198000509
03190740000126
03196885000134
03199586000153
03201268000180
03201268000422
03202463000124
03203002000176
03203958000178
03204281000192
03210434000104
03212367000329
03213325000140
03213802000178
03214573000106
03215031000158
03215575000110
03215938000117
03216178000162
03217440000193
03217733000170
03217996000180
03219719000106
03220264000149
03221136000110
03221404000101
03223155000185
03224263000172
03224570000668
03225411000173
03228370000179
03229138000155
03229263000165
03229858000110
03230393000118
03235290000140
03235491000148
03235574000137
03236571000118
03236996000127
03237168000103
03237612000190
03237640000108
03237990000417
03239181000100
03243739000112
03243739000384
03244389000109
03245897000101
03246317001334
03246951000133
03247280000125
03248112000154
03249438000791
03249735000141
03250204000179
03251455000178
03254522000108
03257161000153
03259703000127
03270984000380
03271288000127
03271852000101
03276273000151
03279261000180
03281950000120
03281950000472
03282301000143
03282301000496
03285026000111
03285120000170
03286888004237
03288061000194
03290250000606
03291140000154
03292038000254
03295658000166
03297593000198
03300562000300
03301573000143
03303370000196
03303391000101
03304390000181
03305822000179
03307193000116
03307322000176
03310338000138
03314007000176
03314646000131
03314763000367
03316762000190
03316935000170
03317342000128
03321393000123
03323583000260
03329797000163
03335765000170
03336067000190
03338003000128
03338346000192
03339763000150
03340401000189
03340997000117
03341743000709
03342592000118
03343938000100
03348270000186
03351457000139
03351457000309
03351997000112
03354239000158
03354373000159
03354650000123
03354828000136
03355842000154
03355842000316
03355842000588
03357549000126
03357776000151
03357810000198
03360515000190
03360695000100
03362269000106
03362521000187
03363147000134
03366550000117
03367706000184
03371542000169
03373288000138
03373387000110
03374069000173
03374294000100
03375301000198
03375539000113
03376567000155
03378624000135
03381106000170
03381345000120
03384041000117
03385913000161
03387396000160
03389028000150
03393731000132
03395228000116
03395341000100
03395590000197
03396890000190
03399149000183
03402215000127
03406671000145
03407076000124
03410550000177
03411946000139
03415725000309
03415753000156
03416665000179
03417811000180
03419267000106
03419394000105
03421279000175
03425511000143
03426484000123
03426623000380
03428910000168
03430070000500
03433481000117
03433986000424
03436431000193
03437141000164
03437549000136
03438514000111
03439121000122
03439223000148
03439316006456
03440703000129
03442526000110
03442721000573
03442917000134
03444606000104
03446391000160
03447431000199
03447983000954
03448319000172
03448548000197
03449994000116
03451117000180
03451117000260
03451882000108
03452952000134
03453732000125
03457085000120
03458278000103
03458819000195
03458893000101
03463578000172
03466523000116
03467177000190
03469014000147
03469066000113
03469066000202
03470727002336
03470727003812
03470727004118
03471254000690
03471344000509
03472246000405
03472246000740
03472794000184
03473593000282
03475276000114
03475822000117
03476067000195
03476302000129
03476739000162
03479903000195
03481699000147
03484514000158
03485170000100
03485572000104
03487495000113
03487656000179
03488029000152
03493768000132
03494776001256
03494776014234
03494776014315
03497916000197
03504035000156
03504751000133
03506208000175
03508766000170
03509435000154
03509978002387
03512356000100
03514896000115
03515754000172
03518855000105
03519598000118
03521296000184
03523152000167
03523769000182
03525152000104
03525312000107
03525481000147
03526625000180
03529230000130
03531165000188
03534043000145
03534374000185
03540811000173
03540910000155
03543067000160
03546752000140
03548012000143
03549807000176
03550181000118
03553699000105
03555402000140
03556260000136
03558055000100
03558055000886
03558055001181
03558055002404
03559059000102
03560974000975
03567232000114
03570768000199
03571738000105
03577776000167
03582080000129
03582360000137
03584072000111
03584304000131
03584437000108
03585187000554
03585974000504
03586159000209
03588645000185
03591604000148
03594123000943
03594123001168
03598524000467
03598524002168
03599148000182
03599839000186
03600334000194
03600424000185
03606810000184
03607203000139
03607208000161
03608196000190
03608330000152
03612312000144
03612933000128
03613421000690
03614160000119
03615463000156
03616466000104
03616814000305
03617459000127
03624587000106
03624977000178
03628010000164
03629287000101
03630420000140
03632953000160
03635174001352
03636228000160
03638463000171
03639398000107
03641769000268
03643232000156
03643610000100
03644866000123
03645543000154
03647999000153
03650266000178
03650266000259
03650393000177
03651349000181
03651772000181
03652030000170
03652251000149
03652501000493
03654119000419
03656804000727
03656804000808
03656804001022
03660234000153
03662416000163
03663350000126
03665468000193
03666082000104
03666082000368
03670034000181
03670763000138
03672777000190
03677719000150
03677755000113
03678491000112
03678972000128
03679808000135
03679987000100
03681768000166
03684175000153
03685486000218
03688543000131
03689000000139
03689570000129
03689570000200
03689570000390
03689758000177
03691529000197
03692395000129
03697411000176
03698105000154
03698498000104
03699483000152
03701746000110
03701971000157
03704024000110
03704072000108
03705867000130
03706592000230
03712702000196
03715084000138
03715103000126
03717140000254
03717567000171
03720882000158
03720882002100
03721769000944
03724695000142
03724701000161
03729608000140
03729627000176
03732137000129
03733595004765
03734305000115
03734942000191
03741087000146
03744126000169
03744425000799
03745249000114
03746938000143
03746938001549
03747886000120
03747886000391
03747886000553
03749590000148
03750131000184
03754150000189
03757262000193
03759666000116
03761799000127
03762480000205
03763388000170
03763864000234
03764657000113
03766803000220
03769562000192
03769753000154
03770118000197
03770167000120
03770916000623
03773027000105
03774688002441
03777931000199
03778961000110
03779255000192
03779994001741
03781703000192
03783209000167
03784356000151
03786403000104
03793117000168
03794232000157
03794777000163
03800074000281
03800743000134
03801690000176
03804152000135
03804944000290
03811036000143
03811313000118
03812429000171
03813199000165
