COD_CNPJ_TRANSPORTADORA
1002047000408
1004396000108
10141660000146
10156893000201
10158273000112
10159180000102
10207277000143
1023638000100
10246943000233
10265292000148
10275054000385
10298584000187
10333061000639
10335328000201
1034009000429
1034009002200
10353688000228
10356272000182
10378082000328
10395335000100
10396323000108
10403238000111
10417203000212
10421024000178
10422938000153
10450879000208
10466983001343
10473326000190
1048874000181
10520136000186
10521219000190
10554332000171
10558780000143
10567693000152
1056793000204
10580938000181
10580938002044
10610914000128
10619651000207
10619651000622
10673610000533
10704112000187
10718790000107
10736776000128
10750264000388
10760416000161
10782639000391
10783704000212
10788677000513
10788677002052
10788677003458
10804529000111
10808491000155
10829776000172
10829776000253
10829776000334
10829776000687
10830425000181
10856460000501
10894410000187
10918657000196
10920709000169
10927264000300
10951481000174
10965670000287
10970887000285
10970887000447
10970887000951
10970887001176
10970887001923
10970887002814
10970887003705
10970887004000
10970887005325
10970887005910
10970887006992
10970887007883
10970887015045
10973773000108
10974077000205
10981488000139
10995367000146
11035539000100
1107327000804
1107327001797
11114508000218
11123806000193
11207683000179
11242545000120
11317047000108
11369485000101
11411257000152
11422432000107
11460795000137
11460795000218
11460795000307
11487181000149
11490717000185
11506062000196
11507592000400
11509697000228
11552049002036
11552312000124
11552312000558
11552312000710
11552312000809
11552312001872
11552312001953
11556523000135
11591040000171
11593332000143
11605535000455
11608378000199
11630058000135
1164588000181
11659114000164
11660465000195
11666171000251
11701016000148
11739570002168
11746095000294
11775945000282
11777183000172
11790806000147
11805785000196
11809993000163
11812394000107
11827323000170
11851618000262
11870038000301
11871823000109
11955378000165
11956863000153
11972088000120
11993344000165
12013696000170
12054020000205
12056324000120
12059896000163
12062320000155
12077175000186
12077872000137
12103781000129
12106088000452
1220117000143
12209448000107
12214989000115
12265478000203
12288766000100
12356146000153
12368670000144
12371635000184
12440254000452
12440254000533
12475813000117
12545581000126
12558363000126
12572676000139
12645295000132
12666840000177
12693141000116
1270517000163
12719213000157
12739264000140
12787399000181
12787399000424
12798203000154
12879553000307
12921857000123
1299441000107
13005963000120
13073131000140
13091403000135
13096009000190
13164990000145
13167850000120
13210302000136
13223774000123
13224108000100
13231588000136
13248429000659
13313290000175
1340509000146
1341776000642
1341776001100
13434247000168
13458820000173
13471578000178
13508103000109
13571998000126
13587123000384
13648760000151
13649755000163
13662959000134
13753768000188
1375753000497
13778406000141
13817856000104
13821529000118
1387400000164
1387400000245
139120000255
13930232000271
13934890000150
13985427000138
13994274000195
14086398000135
14094415000186
1413969001129
14185761000170
14190604000152
14207428000203
14209022000170
14332495000160
14401338000160
1441630000164
14429795000405
14460993000270
1451873000183
14533734000140
14593853000199
14606101000115
14622923000190
14671177000124
14672650000198
14810936000354
14817320000143
14830094000130
14834939000166
14872167000157
14898432000257
14899142000147
14899142002352
14899142002433
14899978000141
14991262000170
14998371002596
1502510000391
1502510001282
1502510001797
15062344000100
1509308000120
15097026000177
15101228000145
15121491001178
1522300000101
15245792000131
15261806000100
15261806000291
1527881000166
15298122000183
15314535000104
1537187000120
15447648000188
15456186000165
15458442000153
15458442000315
15458442000587
15475228000105
15503321000186
1551272000142
15521992000170
15525952000104
1554759001231
15597216000234
15605543000100
15628632000171
15665528000238
15673292000109
15696275000189
15836348000190
1588099000157
1599101000193
1599101001084
1599101004857
1599101005314
16066888000103
1610798000156
1610798000407
1610798001470
1610798003171
1610798003929
1610798004577
1610798004909
1610798005034
16369203000190
16383750000120
165030000158
1650438000935
16541939000101
1654874000125
16622166000180
16624611000140
16624611009873
16624611020419
16747315000218
16784574000138
16810540009399
16851217000145
16864816000365
16879881000100
16884492000408
16884492000599
16884492001803
16906199000151
16906199000232
16933918000123
16942007000162
16959683000220
16970026000283
17024543000141
17165871000168
17205008000197
17215039000633
17215039001796
17215039002687
17272219000142
17273208000268
17325931000162
17331106000170
17341582000172
17344049000164
17344049000245
17348237000160
17348237000403
17354841000108
17359233000188
17371871000114
17406741000170
17406741000331
17406741002628
17406741002709
17408354000172
17427258000171
17463456001677
17463456005826
17463456006474
17500308000107
17512545000180
17550322000107
17602955000111
17603147000250
17718101000286
17740422000104
17776751000369
1778112000130
17839629000122
1788669000152
1794164000109
1802541000104
18102174000120
181221000618
18141871000190
18233211000210
18233211000725
18233211002345
18233211003406
18233211003589
18233211005875
