COD_CNPJ
0
1
1000903000135
1014183000329
10189451000172
10226220000191
10238042005005
1026455000149
1027615000255
1032005000169
10331365000152
10382240000151
10384352000141
10384485000207
10386113000120
10386613000243
1039042000107
10393007000255
10395985000155
10398203000175
10403067000120
104062000143
10406713000108
10412842000104
10420869000149
10464725000194
10482933000116
10507671000369
10531366000140
10532992000151
10539377000177
10539534000144
10574261000179
10579324001313
10640979000116
1065178000183
1068191000196
10697804000145
10719432000173
10757237058769
10757237058840
10757237060151
10757237060232
10757237060313
10757237061980
10757237062286
10757237064491
1079659000164
10807923002742
10807972000650
10807972001622
10816574000196
1083275000107
1083275001090
10844937000105
10844937000288
10869998000461
10919934000185
11024262002660
11024262002741
11024262002822
11024262003047
11024262003128
11029611000163
11033997000100
11057528000113
11074184000150
11078044000150
11095538000143
11117110000154
11198594000375
11285162000130
11285162000210
1129483000191
11311416000136
1134214000113
11349173000136
11458472000290
11458472000370
11458472000451
11458472000532
11458472000613
11458472000702
11470809000101
115710000167
11575875000138
11575876000182
11582665000177
11582665000258
11627106000489
11666922000159
11667086000172
11670536000130
11704172000191
11705486000180
11706678000100
11719093000206
11739398000207
11739528000101
11743044000128
11744117000104
11748431000157
11752821000109
11757861000135
11759271000141
11786017000132
11796448000180
11810025000177
11810454000306
11819174000105
11819174000288
11823556000102
1183070000195
11831120000157
11831195000138
11835220000151
11856428000157
1192333000203
1193810000255
1193810000336
1193810000417
1193810000506
11941235000102
11949840000111
11949840000383
11949840000464
1205055000109
1208072000175
12108854000256
12127438000114
12193881000193
12193881000274
12193881000355
12193881000436
12209540000169
12209540000592
1222681000103
12233284000226
12234902000171
12236006000222
12236758000293
12239117000101
12253175000190
12258364000155
12277430000134
12279519000130
12284196000272
12291381000194
12298279000110
1231592500100
12338380000158
12340204000150
12345678912345
12359485000193
12368700000112
1240293000147
12415581000101
12434814000113
124385000107
12454609000110
12458774000140
12465019000192
12593469000160
12624834000157
12824143000105
1285803000100
1299277000120
13019957000121
13037860000141
1318958000198
13296655000109
13324874000146
1343861000135
13471578000259
135231000102
13767558000149
13882324000223
13888396000105
1390071000100
1390071000291
1390071000372
1390071000453
139492000109
13988056000148
1415367000139
1415367000210
14268714000190
14268714000270
14306469000168
14322365000147
14366825000139
14372981001770
14384950000171
14444943000118
1445574000136
14462840001152
1453895000263
14666448000153
147406000100
14915444000161
14959823000153
1500291000195
15004179000122
1502944300263
1506990000105
1506990000440
1506990000601
1506990000792
15082688004918
15082688005051
15102213000100
15102213000282
15102213001416
15102213001688
15102213001769
15102213002579
15128515002605
15182652001303
15348464000160
1537206000118
15404590000195
15480295000118
15480295000380
15515511000113
1557629000108
1558722000129
15612930000173
1575120000180
157682000140
1598096000102
16061335000150
1610651000166
16116469000716
1615814004352
16182834017413
16182834018223
16182834018738
16182834020392
16182834021445
16182834021798
16182834024037
