COD_CNPJ_BASICO
00648396
00648460
00651089
00651145
00651152
00651181
00651187
00651193
00653479
00653488
00653838
00653846
00656285
00656309
00658818
00658820
00658828
00658835
00658847
00661333
00662447
00663282
00663332
00663341
00665579
00665580
00665581
00665587
00665597
00665600
00665615
00666520
00668092
00668110
00670905
00670912
00670914
00670964
00672988
00673002
00673025
00673033
00673104
00675061
00675148
00675150
00675153
00675162
00675176
00675180
00678675
00680715
00680841
00682141
00683230
00683231
00685718
00685720
00685736
00685739
00687865
00687881
00687903
00687924
00687944
00687949
00687955
00688219
00689973
00689979
00689995
00692548
00692556
00693752
00693753
00693864
00695433
00695447
00695889
00695948
00698764
00700774
00700853
00701429
00703254
00705561
00705899
00708854
00709109
00711221
00711230
00713854
00714248
00714296
00716996
00718613
00719049
00721213
00721216
00721235
00721637
00721648
00723774
00723888
00728739
00729639
00729653
00729658
00729674
00733976
00733986
00733987
00736102
00736123
00736146
00738169
00738173
00738174
00738181
00738214
00738215
00738221
00740428
00741057
00743650
00743664
00744316
00744338
00745442
00745650
00745999
00748005
00748139
00748794
00750724
00750725
00751208
00751220
00753235
00753556
00753576
00753578
00753584
00753586
00753592
00753594
00753612
00755781
00755786
00755789
00756250
00756256
00758199
00758249
00762566
00763360
00764769
00764771
00766033
00768414
00770192
00770202
00770946
00773027
00773032
00773034
00773040
00773045
00775238
00775257
00775276
00775291
00775534
00775539
00778600
00778601
00778620
00778649
00780400
00782501
00782917
00783329
00783344
00783353
00784956
00785624
00785660
00785665
00787652
00788222
00788279
00788295
00788862
00789441
00789445
00789448
00789449
00789454
00789478
00789504
00789647
00790416
00790421
00790750
00790768
00791190
00793857
00796223
00796444
00797870
00797884
00799019
00799389
00799393
00801454
00801458
00801883
00801960
00804100
00804103
00804109
00804113
00804136
00804908
00806552
00806556
00806559
00807105
00808742
00811508
00812104
00813230
00813670
00813673
00813690
00813698
00813703
00813705
00813844
00813848
00813850
00814006
00814193
00814197
00814230
00814234
00814240
00815840
00815895
00815897
00817848
00818405
00818999
00819004
00819225
00819827
00821297
00821310
00822976
00822994
00823698
00826009
00826566
00826567
00828644
00828675
00828709
00829902
00831763
00831771
00833978
00834001
00834022
00834037
00834055
00834056
00834157
00836733
00837667
00838887
00838933
00839010
00839609
00841806
00841810
00842234
00844630
00848008
00848177
00850632
00850676
00850756
00851703
00851705
00853443
00853793
00853803
00853816
00854338
00861197
00866304
00866306
00866659
00868316
00868332
00873898
00874854
00877153
00877155
00877467
00878071
00878106
00880002
00880014
00880056
00880072
00880074
00880524
00882395
00882404
00882416
00882702
00882718
00885083
00886953
00889467
00890052
00890757
00892098
00892313
00892712
00892736
00894293
00899025
00899053
00899462
00899921
00901459
00902059
00904103
00904580
00904636
00907092
00907098
00907108
00908802
00909187
00911808
00912195
00912221
00912222
00912237
00914174
00916911
00920103
00920109
00923131
00925972
00926507
00928780
00933206
00933243
00933270
00933276
00933319
00934674
00937121
00937498
00939399
00942076
00942270
00942505
00942507
00944620
00944654
00947071
00947153
00949760
00954630
00958158
00958162
00958475
00960584
00960592
00963053
00965490
00967807
00968391
00969794
00969844
00972292
00972297
00972663
00972678
00975347
00975351
00979154
00980681
00980926
00981655
00985403
00987774
00989410
00991419
00991555
00993505
00996846
00997856
00998721
00999234
01002650
01002822
01002835
01004550
01007234
01007259
01007840
01007844
01007864
01007870
01007945
01009012
01009311
01009314
01009586
01009589
01009607
01011461
01011464
01011465
01011475
01011488
01013109
01013761
01013763
01013793
01013845
01013908
01013922
01015264
01015409
01015804
01017655
01017662
01021263
01021801
01022121
01023289
01023303
01023334
01025240
01025398
01025660
01025664
01027593
01027610
01027784
01028185
01029384
01029394
01029405
01031997
01032729
01033340
01033342
01034330
01037179
01037193
01037541
01039047
01039107
01039523
01039525
01039798
01039801
01039805
01042468
01043719
01046120
01046306
01047082
01047086
01048163
01048882
01051195
01051206
01051581
01051583
01051584
01051597
01051616
01051627
01051629
01053459
01053480
01054987
01056301
01056851
01058167
01058235
01058245
01058464
01058467
01058472
01060333
01060609
01060622
01060643
01062642
01065202
01065688
01065715
01065719
01067458
01067587
01068175
01068177
01068193
01069398
01069735
01072151
01072303
01072507
01072513
01072514
01073313
01074306
01074312
01074317
01074318
01074578
01076977
01077068
01079648
01079657
01079733
01079795
01079801
01079808
01081490
01083998
01084248
01084249
01084496
01084963
01086558
01086574
01086609
01087323
01088997
01088999
01091553
01093828
01093886
01094773
01098155
01098226
01098316
01098965
01100902
01100914
01106090
01106094
01106096
01106110
01106113
01106287
01109650
01111435
01114136
01114145
01115981
01116329
01116332
01118535
01118541
01118775
01118803
01120738
01127579
01127592
01127602
01127605
01129507
01131734
01131764
01131795
01131805
01134663
01137047
01137051
01139121
01139122
01139128
01139147
01141545
01145826
01145836
01145844
01145850
01146407
01146413
01146416
01146424
01146977
01148407
01148429
01148670
01149325
01150874
01150878
01150881
01150893
01151390
01153743
01153745
01156474
01156476
01156481
01156566
01156804
01159344
01160096
01162066
01162071
01162089
01162102
01163033
01164580
01164585
01164786
01166868
01166872
01169501
01169512
01171632
01171681
01172597
01173107
01174292
01174304
01177132
01177228
01179598
01186393
01188401
01188569
01188576
01188588
01191573
01193807
01193854
01198609
01201470
01201471
01201759
01204240
01204253
01204255
01204257
01204427
01206869
01209183
01209186
01209192
01209200
01209206
01209551
01211784
01212016
01212320
01214454
01214716
01217136
01220290
01222162
01222169
01222170
01224894
01224905
01225537
01225561
01225562
01227902
01228820
01228821
01228885
01228926
01228938
01229315
01229317
01231032
01231038
01231584
01234955
01235153
01237067
01242363
01242364
01244252
01244507
01244517
01244538
01247165
01247570
01248363
01252633
01252660
01255184
01255654
01255680
01255681
01255688
01258981
01258992
01263498
01263731
01266223
01266453
01266478
01270516
01270684
01270687
01272626
01272654
01275238
01275248
01275258
01277214
01277476
01280020
01280145
01282614
01285203
01285217
01285819
01285821
01286017
01286297
01286299
01289376
01289384
01292151
01294712
01297570
01297624
01297632
01300501
01303299
01303303
01303315
01305928
01305934
01305935
01308901
01308910
01308918
01311124
01311589
01311744
01312011
01314156
01314550
01314864
01316762
01317115
01317124
01319824
01322322
01322348
01322357
01325973
01326437
01328775
01331086
01331325
01331349
01331376
01333366
01335969
01336290
01336295
01336297
01336307
01336326
01338606
01338641
01338644
01338858
01338865
01341048
01343871
01344039
01344045
01344611
01344612
01344618
01344628
01346156
01346437
01348883
01349408
01349436
01354041
01354046
01356824
01357107
01359486
01361678
01364929
01367688
01368279
01370571
01370608
01372409
01373442
01373450
01375557
01375581
01378526
01381725
01381728
01382115
01382121
01382154
01382169
01384493
01384788
01384789
01384948
01384955
01388122
01388331
01388333
01388604
01388609
01389559
01392404
01395135
01395140
01395296
01397493
01397618
01400458
01400469
01405400
01405488
01408006
01408389
01408401
01411105
01411119
01415325
01415494
01415501
01418100
01418287
01420782
01423769
01426228
01429100
01431822
01431845
01431846
01434385
01434386
01434389
01437174
01439163
01439258
01439369
01439373
01439675
01439689
01441650
01444723
01446944
01447059
01447065
01450286
01452961
01452973
01453413
01453415
01453439
01453440
01455755
01455759
01458387
01460894
01460896
01465289
01465863
01467633
01473304
01473466
01473480
01474264
01475693
01475700
01478654
01481014
01481020
01481280
01483649
01483660
01485732
01486004
01486144
01486148
01488875
01488893
01490597
01494077
01494101
01494108
01494381
01495660
01496063
01498314
01498353
01498412
01501011
01501012
01502048
01502064
01503717
01503727
01503737
01504220
01504221
01506754
01506928
01506937
01507031
01509550
01510373
01510521
01518149
01519843
01520122
01520269
01522684
01522692
01523312
01523317
01523318
01523319
01525042
01525843
01528102
01528117
01529005
01531252
01531301
01531328
01533279
01533476
01533477
01533491
01533492
01533506
01535862
01535980
01537196
01540243
01542827
01542830
01543383
01545653
01548162
01548794
01550969
01550976
01550981
01551072
01551575
01557183
01557189
01557643
01560257
01560845
01562319
01569746
01570141
01572546
01575116
01575139
01575144
01575160
01577529
01578011
01580279
01580891
01586339
01588064
01588100
01590532
01590542
01590555
01590559
01590564
01592969
01595742
01598081
01598478
01598479
01598482
01600443
01603100
01605356
01605936
01605937
01607474
01611347
01612716
01613453
01613456
01615980
01615982
01615985
01617607
01617608
01618612
01618625
01619183
01619730
01620033
01620050
01622561
01622611
01624570
01624916
01625762
01626304
01626695
01626700
01628540
01632047
01632158
01632161
01632284
01632307
01632308
01632337
01633589
01633600
01633615
01633806
01633808
01634615
01635315
01635725
01635742
01637116
01639097
01639351
01639352
01639362
01639388
01639394
01639520
01639789
01640017
01640527
01640533
01640922
01642837
01643201
01643216
01645263
01645273
01645285
01645457
01647241
01650199
01650226
01650235
01650236
01650245
01650278
01652140
01652153
01652166
01652612
01652682
01654529
01654586
01654844
01654860
01656466
01656488
01656900
01656903
01656905
01658506
01659850
01661399
01662051
01662072
01662114
01662509
01664072
01664814
01665064
01665115
01667196
01667267
01667269
01667270
01667309
01667316
01667324
01669524
01669612
01669966
01671819
01671889
01672428
01674594
01674809
01674814
01674867
01674871
01674888
01674896
01674923
01679772
01679773
01680211
01681867
01682372
01682389
01682792
01682864
01685248
01685260
01687200
01688101
01688124
01693014
01693752
01695280
01695296
01695298
01695594
01695595
01695601
01695666
01695674
01695713
01695731
01697763
01697926
01697970
01697972
01698024
01698936
01698953
01700708
01700713
01700725
01701100
01701303
01703352
01703355
01703664
01704401
01704406
01705876
01706200
01706203
01706797
01709111
01709557
01714243
01714337
01714678
01714684
01717221
01717247
01717265
01717914
01717938
01717942
01720128
01720152
01720160
01722759
01722767
01723002
01724987
01724991
01730986
01731000
01731026
01732949
01732956
01732959
01733254
01733433
01733650
01734959
01734962
01739164
01739167
01741518
01743537
01746250
01746390
01746600
01746606
01749116
01749130
01749169
01749204
01751995
01752496
01752512
01755091
01757486
01758412
01758421
01758451
01758452
01761446
01762169
01764914
01765674
01769034
01770397
01771061
01771717
01771720
01771721
01771723
01774216
01776568
01776879
01776904
01777054
01777059
01781263
01783316
01785094
01785165
01785263
01788933
01788982
01788990
01790267
01790274
01790289
01790479
01790481
01790483
01792827
01792843
01794033
01794048
01794050
01794229
01794233
01796107
01797503
01799756
01799879
01802799
01802813
01802984
01807032
01807356
01811994
01812099
01813206
01816166
01819495
01819513
01819517
01819525
01819528
01819533
01819967
01819977
01819979
01821121
01823082
01823412
01824575
01826870
01826877
01826881
01826885
01831310
01831313
01834851
01834888
01834893
01838579
01838592
01839607
01839611
01841771
01842341
01842362
01843430
01845806
01850307
01850322
01850820
01851395
01851489
01854823
01855084
01857809
01857826
01859416
01862065
01862073
01862083
01864711
01867160
01867640
01870282
01870283
01870638
01870652
01870653
01870655
01870939
01873554
01873608
01876759
01876991
01877215
01878041
01878042
01882594
01884034
01884036
01884051
01884053
01886750
01890006
01890278
01890290
01890319
01890321
01890328
01890877
01893610
01895100
01895113
01895162
01897633
01898480
01901082
01901087
01901518
01904743
01904750
01911538
01911798
01915140
01915148
01918405
01919564
01921570
01921984
01921987
01922000
01922006
01922015
01925341
01925352
01928667
01928669
01928673
01928689
01930362
01931853
01932085
01933823
01933826
01933839
01937685
01937724
01937727
01937728
01937731
01940759
01940769
01941017
01941564
01941572
01943427
01943429
01943739
01948190
01948200
01948202
01948214
01949351
01952710
01952863
01952866
01952871
01952892
01954200
01954201
01954218
01954260
01954993
01955021
01956070
01956300
01958007
01958205
01958885
01961012
01961668
01961673
01962838
01963987
01964032
01969395
01969851
01969853
01974698
01976980
01976989
01977014
01977200
01979958
01980203
01983499
01984092
01984101
01984113
01987193
01987211
01987314
01987323
01987328
01990789
01990932
01993794
01993826
01996166
01996168
01996173
01997470
01999195
01999455
01999459
01999467
01999478
02000437
02001959
02002292
02002379
02006680
02008335
02008428
02008437
02008439
02008448
02009146
02009149
02009400
02011418
02011753
02012493
02018393
02018399
02018424
02020804
02020828
02020829
02021595
02021607
02021614
02023942
02023963
02024486
02024502
02024507
02027602
02027631
02027641
02027666
02027677
02028296
02028310
02032658
02032796
02032835
02036516
02037535
02041850
02044726
02044734
02045125
02045131
02045135
02047523
02048677
02048679
02050485
02050499
02050505
02050673
02051763
02053238
02053292
02053307
02053308
02053310
02060006
02060007
02061310
02063218
02063682
02068726
02068733
02069387
02071786
02071899
02071902
02073566
02073600
02077912
02079100
02081454
02081888
02082644
02082661
02082684
02082686
02082914
02082929
02084488
02088503
02090251
02090257
02090634
02093280
02093549
02093555
02096224
02096510
02096520
02098029
02099093
02099102
02099118
02099119
02099146
02099149
02102115
02102118
02102134
02102383
02102661
02111810
02112457
02115169
02119379
02120144
02122569
02122576
02123657
02126108
02126120
02126133
02126643
02129512
02132943
02132955
02134036
02135569
02135581
02137212
02142481
02142518
02142997
02143002
02145174
02146519
02147954
02148742
02148808
02150855
02150868
02152079
02152082
02153480
02153522
02153527
02156886
02162874
02162950
02165661
02165893
02166565
02166570
02168470
02168903
02171167
02171870
02171894
02173808
02173817
02173827
02173868
02174028
02176552
02176575
02177125
02177592
02179907
02179987
02180395
02184069
02185755
02188638
02193271
02194997
02195008
02195021
02195648
02197816
02200750
02200771
02203160
02203192
02203195
02203197
02205957
02205997
02211635
02212169
02214343
02214355
02214360
02214869
02216815
02216823
02219511
02219839
02223143
02224560
02225115
02229926
02230600
02234840
02235110
02235483
02237771
02238348
02238361
02240743
02240746
02240755
02241501
02243383
02244537
02246936
02247404
02247407
02249420
02249723
02249954
02252368
02252372
02252381
02252386
02252387
02254815
02254821
02256508
02256514
02256531
02256540
02258006
02258401
02258538
02260074
02262800
02262819
02265489
02267429
02267431
02267446
02267464
02272377
02272381
02274167
02274202
02274208
02274654
02276886
02276891
02280308
02280994
02283496
02285657
02286347
02286844
02288790
02293238
02294311
02294495
02294503
02296435
02298976
02298979
02300373
02300376
02305057
02305157
02306903
02306906
02308366
02310641
02310642
02310644
02311911
02311914
02315201
02315506
02315538
02315555
02315556
02315847
02315848
02316526
02317271
02317505
02317511
02318027
02319296
02319316
02319323
02321155
02321167
02321171
02321176
02321183
02323115
02323148
02323161
02323348
02323357
02323369
02325913
02327049
02327055
02327057
02327563
02329152
02329581
02331195
02333092
02333114
02333116
02334082
02335311
02335320
02335799
02335808
02335813
02336406
02337629
02338049
02338061
02338065
02338066
02338076
02338086
02339738
02339740
02339744
02340148
02340163
02340192
02343024
02343589
02343998
02344010
02344011
02345597
02345749
02345771
02347729
02349643
02349898
02349901
02350226
02350240
02350250
02350901
02352873
02354139
02354148
02354154
02354163
02355940
02355944
02355957
02355986
02359508
02359534
02361481
02361484
02361493
02361521
02361562
02361586
02363241
02363892
02363895
02363899
02364841
02364850
02366804
02366852
02366865
02369128
02373334
02374457
02376987
02379177
02379190
02379364
02382336
02386766
02391963
02391978
02392126
02392683
02394981
02395498
02396883
02398680
02399966
02400152
02400199
02400437
02401995
02403490
02404900
02407193
02407194
02407402
02407483
02407489
02409236
02409420
02411063
02411440
02413168
02413237
02413499
02415012
02415014
02415017
02415018
02416985
02417224
02417473
02419733
02419738
02419834
02420139
02420188
02420706
02423974
02424915
02424930
02426217
02427880
02428970
02429378
02433085
02433119
02434823
02435458
02436852
02437576
02440308
02445444
02445496
02446393
02448911
02450785
02450787
02450920
02452200
02452208
02452215
02452234
02455001
02455013
02457350
02458656
02459213
02461345
02461352
02462017
02463988
02464125
02466414
02466767
02467664
02469338
02469561
02470468
02471383
02473137
02473260
02474558
02474611
02475216
02475908
02477182
02478235
02478796
02480920
02481881
02483293
02483606
02483611
02484203
02484917
02485895
02487300
02488356
02488834
02491734
02491743
02493475
02494785
02495197
02495886
02496846
02496848
02496849
02496893
02497554
02498648
02498867
02498879
02500295
02500766
02500785
02502272
02502407
02506726
02508005
02508081
02508730
02509019
02511112
02511358
02512013
02513203
02513205
02513221
02513902
02514595
02516246
02517229
02517533
02517666
02518513
02520899
02520903
02520921
02521187
02521776
02521814
02522791
02523943
02527251
02528069
02528235
02528369
02530092
02530099
02534281
02535785
02536025
02536978
02537148
02537154
02537429
02537641
02540305
02540988
02541358
02541581
02548184
02548418
02548423
02548434
02548453
02550322
02551929
02554389
02556869
02557187
02557393
02557514
02558618
02559444
02559945
02560242
02560251
02561783
02562167
02562185
02562331
02562448
02563596
02563739
02564038
02564309
02564777
02565631
02567627
02567738
02568849
02570781
02572825
02574480
02574720
02574867
02574916
02575152
02575156
02576867
02577867
02579055
02582726
02582730
02585721
02585799
02587712
02588276
02589706
02591761
02593654
02593662
02596926
02597107
02598624
02598626
02598628
02598996
02599015
02603380
02603659
02606873
02606948
02607775
02608387
02612676
02615009
02615022
02616452
02621425
02621685
02623831
02623839
02624084
02625540
02625805
02626475
02627630
02628225
02628542
02628676
02628988
02631959
02632015
02633738
02633814
02633819
02634154
02635990
02636100
02636137
02636477
02639165
02640505
02642798
02643350
02645072
02646252
02646962
02648834
02649199
02649372
02649725
02653565
02653569
02657402
02658835
02659038
02659214
02659644
02661860
02662445
02662710
02663024
02664002
02664117
02664482
02664624
02665798
02666025
02666943
02668130
02669143
02669310
02670211
02670666
02672854
02673065
02674515
02674944
02675350
02675820
02677618
02680100
02682246
02686875
02687026
02687232
02688462
02689216
02690035
02692418
02698767
02699705
02699929
02700956
02701474
02706807
02706808
02707682
02709718
02709742
02710703
02711565
02713734
02715284
02717250
02717424
02718222
02718405
02719282
02719286
02720311
02721848
02722222
02725841
02727049
02729111
02729272
02731613
02734755
02735964
02738321
02740670
02741081
02741184
02741245
02741432
02741780
02744398
02746324
02747165
02750136
02751328
02752256
02753521
02754153
02755795
02756191
02756826
02756961
02758397
02759337
02761027
02761940
02764234
02765044
02765362
02766732
02767869
02768089
02768771
02769178
02769267
02771684
02771762
02771827
02772857
02773143
02774623
02774629
02776829
02776885
02778532
02778537
02778542
02778930
02779689
02780402
02781216
02781218
02781488
02781724
02782124
02782197
02782663
02782862
02783088
02783696
02783778
02784666
02786033
02787461
02787478
02788103
02790757
02792870
02795746
02795872
02795873
02795890
02797412
02798345
02799894
02800008
02800265
02803599
02804911
02807321
02808303
02808629
02809563
02809696
02810878
02811342
02811351
02815479
02815590
02817166
02818442
02818710
02819361
02819689
02819691
02819699
02821583
02821873
02822750
02822927
02824314
02824317
02826178
02828496
02829017
02829693
02829699
02830392
02835527
02838177
02840293
02841530
02841952
02844713
02845597
02845767
02847319
02848569
02849043
02849044
02849046
02851055
02851686
02851743
02852074
02852807
02853693
02856838
02856864
02856875
02857991
02857998
02858741
02858754
02859004
02861028
02864592
02865060
02865620
02865629
02865750
02867476
02869928
02870930
02873054
02873323
02873418
02875113
02876484
02877290
02877883
02877920
02878485
02879670
02880572
02882456
02883393
02884365
02884389
02884602
02886571
02886656
02888413
02891979
02893892
02893925
02893927
02894492
02894494
02895336
02896478
02899155
02899519
02902082
02902411
02903066
02904805
02906098
02907305
02908314
02910121
02910562
02911013
02913985
02914613
02914852
02917837
02917840
02918074
02918102
02921473
02921474
02923652
02924394
02925420
02925588
02925608
02927160
02927579
02927837
02927980
02928409
02928561
02930448
02930701
02930841
02931556
02931696
02931914
02932096
02932115
02932375
02932518
02932964
02934074
02934078
02934914
02936272
02937230
02938284
02938305
02938422
02938787
02938980
02940041
02941871
02942628
02943787
02943792
02944697
02944787
02945099
02946048
02946364
02946778
02947375
02947474
02947733
02947796
02948717
02949073
02949074
02949091
02949918
02949925
02950014
02950055
02951618
02952143
02952248
02952384
02953170
02953174
02953832
02955725
02956066
02956388
02958071
02958263
02958469
02959805
02960257
02960503
02960521
02960689
02960997
02961450
02962345
02964804
02965100
02965214
02965215
02965353
02965781
02968753
02969290
02969542
02971202
02973647
02974011
02975242
02977206
02978198
02978346
02978414
02978423
02979435
02980369
02980937
02981657
02981669
02981792
02983074
02983226
02984145
02985394
02985396
02986597
02990032
02990139
02993850
02996561
02997216
02997950
02999132
02999491
02999492
03000143
03000567
03000640
03000750
03000794
03000979
03001353
03001503
03003799
03004794
03005856
03006063
03006542
03007308
03007677
03009044
03010168
03010374
03010878
03013168
03014287
03015874
03015878
03016366
03016924
03017802
03019200
03021569
03025063
03025666
03025775
03029586
03029607
03029792
03030294
03030352
03030485
03031478
03031688
03032135
03032725
03035713
03037766
03037928
03038120
03038624
03044618
03045129
03045684
03046490
03046495
03046498
03047597
03047665
03047717
03048822
03050522
03050620
03051971
03053326
03053517
03054098
03056092
03056558
03056774
03058065
03060054
03062677
03063094
03065245
03065388
03065556
03066860
03069332
03071108
03071319
03072812
03074052
03076642
03076812
03076831
03076864
03077171
03078760
03078818
03082692
03084798
03085109
03086608
03087264
03087944
03090798
03090976
03091084
03092594
03093090
03093686
03097059
03097357
03098863
03098947
03099467
03100981
03100982
03102049
03102747
03103300
03104372
03104457
03104652
03107013
03107586
03108377
03108567
03110968
03111384
03111954
03112290
03113508
03113758
03115291
03115416
03115636
03115837
03118776
03118800
03118925
03118937
03118941
03119365
03119552
03121304
03122386
03122428
03122472
03122952
03127634
03128193
03129484
03130740
03130742
03133572
03134490
03135856
03137011
03137180
03137518
03140595
03141594
03144088
03145107
03146109
03146629
03146805
03147529
03148372
03149633
03149687
03150388
03150824
03152515
03152989
03153298
03153690
03153896
03154108
