COD_CNPJ
00000000000000
00000802005403
00048785002892
00048785006618
00057686000157
00057714000136
00057843000124
00058504000162
00059131000225
00059175000174
00059553000110
00059992000122
00060514000132
00062295000120
00062642000115
00063557000171
00063960025608
00063960048489
00063960048560
00064481000107
00066741000175
00066750000166
00067336000333
00067779000162
00068883000171
00069421000179
00069421000250
00069770000190
00070496000170
00070554000165
00070653000147
00070738000125
00071346000180
00071660000163
00074131000113
00074140000104
00074569004865
00075163000133
00077017000147
00077409000106
00078354000159
00079332000103
00079347000171
00079348000116
00079546000180
00079570000208
00079578000185
00080180000169
00080403000198
00080595000132
00081300000142
00081304000120
00081306000110
00081622000191
00082821000114
00084151000175
00085061000107
00085067000176
00085940000120
00085943000245
00087134000191
00087138000170
00087877000242
00087897000132
00088341000160
00089497000166
00089507000163
00090649000140
00090649000221
00090935000106
00091112000103
00092086000120
00092088000461
00092088000542
00092088000623
00092088001000
00092088001190
00092105000118
00092936000190
00092946000125
00092946000206
00093164000100
00093376000198
00093962000132
00093977000109
00094388000218
00094859000107
00095287000180
00095297000205
00095442000169
00096253000100
00096378000130
00097229000196
00097354000104
00097358000184
00098141000199
00098151000124
00098843000172
00098852000163
00098915000181
00102257000154
00103253000190
00103582004552
00103873000120
00105952000170
00108025000103
00108635000107
00108786018706
00108798000270
00109841000131
00110838000138
00110918000193
00112032000189
00112194000117
00112906000106
00113024000157
00114278000190
00114321000117
00115256000144
00115280000183
00115399000156
00115798000117
00115799000242
00117130000109
00117882000170
00118555000132
00118557000121
00118807000123
00118814000125
00120019000171
00120078000140
00120983000108
00120984000144
00121241000199
00122487000185
00125482000106
00125486000194
00127149000136
00127154000149
00128255000134
00128283000151
00130068000195
00130132000219
00130273000150
00130281000105
00131570000110
00131651000110
00132401000286
00132526000125
00132527000170
00132534000171
00132601000158
00133307000160
00133312000173
00134482000172
00134483000117
00134861000162
00135225000155
00135227000144
00136220000147
00136236000150
00136463000185
00136463000266
00139042000108
00139371000159
00139431000214
00139716000255
00139886000159
00139889000192
00140663000101
00143666000280
00143923000100
00143923000283
00145339000186
00146890000144
00146926000190
00147015000187
00148457000229
00148552000141
00150184000176
00150190000123
00150216000133
00150349000100
00150352000123
00152434000107
00152435000151
00152477000192
00152659000163
00153282000590
00155302000139
00155681000167
00155681000833
00155694000136
00155712000180
00155758000107
00155760000178
00155778000170
00156951000154
00157059000198
00157691000131
00159997000127
00160487000250
00160733000193
00163275000146
00163496000114
00163587000150
00163590000173
00163702000196
00163762000109
