COD_CNPJ_BASE
1
10
1000
1000005
1000034
1000055
1000064
100008
1000082
1000091
1000106
1000156
100016
1000204
1000226
100024
1000291
100030
1000316
1000329
1000356
100038
1000386
1000411
1000436
1000472
1000484
1000505
1000512
1000534
100054
1000540
1000555
1000562
1000568
1000576
1000590
1000634
1000642
1000683
1000698
100070
1000711
1000754
100077
1000791
1000811
1000837
1000850
1000859
1000865
10009
1000932
1000938
100094
1000953
1000988
1001021
1001035
1001058
1001087
1001094
1001110
1001139
1001160
1001168
1001191
1001198
1001246
1001266
100128
1001294
1001301
1001319
1001336
1001350
1001364
1001376
1001390
1001403
1001410
1001456
1001472
1001502
1001517
1001543
1001554
1001587
1001594
1001603
1001650
1001659
1001679
1001749
1001762
1001772
1001779
1001792
1001799
1001805
1001821
1001848
1001870
100188
1001895
10019
1001913
1001937
1001954
1001963
1001974
1001992
1002011
1002026
1002063
1002077
100211
1002115
1002123
1002130
1002137
1002163
1002179
1002206
1002226
1002232
1002253
1002271
1002281
1002291
1002297
1002315
1002326
1002333
1002357
1002375
1002399
1002406
1002414
1002422
1002429
1002457
1002479
1002484
1002491
1002586
1002690
1002698
1002703
1002709
1002725
1002728
1002735
1002748
1002756
100277
1002795
1002813
1002819
1002845
1002859
1002868
1002875
1002897
1002907
1002936
1002944
1002955
1002964
1002988
100300
1003011
1003034
1003048
1003062
1003082
1003133
1003139
1003177
1003253
1003260
1003264
1003273
1003291
1003298
1003322
1003352
1003359
1003399
1003405
1003466
1003478
1003485
1003497
1003510
1003532
1003557
1003575
1003581
1003589
1003597
100363
1003690
1003701
1003714
1003722
1003783
1003796
1003828
1003836
1003848
1003865
1003888
1003894
1003901
1003907
1003923
1003943
1003951
1003969
1003983
1003990
1003995
1004025
1004039
1004071
1004087
1004093
1004106
1004137
1004145
1004151
1004170
100422
1004226
1004255
1004271
1004277
1004283
1004294
1004299
1004348
1004354
1004373
1004379
10044
1004451
1004460
1004477
1004508
1004607
1004614
100462
1004625
1004633
1004641
100468
1004704
1004711
1004723
1004750
1004757
1004773
1004779
1004805
1004890
1004903
1004910
1004939
1004952
1004973
1004988
1005010
1005023
1005036
1005069
1005089
100510
1005122
1005153
1005166
1005172
1005181
1005217
1005265
1005295
1005313
1005391
100540
1005414
1005423
1005428
1005460
1005467
1005496
1005574
1005584
1005601
1005611
1005628
100565
1005657
1005675
1005693
1005718
1005724
1005730
1005737
1005743
1005749
1005769
1005792
100582
1005835
1005841
1005855
1005863
1005868
1005889
1005895
1005904
1005949
100600
1006008
1006022
1006071
100608
1006087
1006108
1006124
1006135
100615
1006163
1006189
1006209
1006236
1006242
1006249
1006261
1006267
1006328
1006336
1006342
1006356
1006382
1006401
1006422
1006435
1006471
1006483
1006507
100652
1006522
1006537
1006574
1006589
100664
1006647
1006657
1006690
1006710
1006719
1006745
1006763
100677
1006787
1006816
1006835
1006846
1006855
1006862
1006899
1006905
1006912
1006922
100693
1006951
1006957
1006962
1006971
1006977
1007006
1007039
1007046
1007060
1007083
1007109
1007133
100714
1007146
1007171
1007180
1007187
1007196
100724
1007246
1007254
1007262
1007311
1007322
1007336
1007352
1007358
1007391
1007407
1007441
1007519
1007556
1007561
1007570
1007586
1007603
1007618
1007632
1007656
1007667
1007675
100768
1007685
1007708
1007714
1007734
1007751
1007757
1007765
1007799
1007811
1007817
1007829
1007848
100785
1007872
1007877
1007884
1007901
100791
1007953
100798
1007984
1007992
1008013
1008019
1008031
1008043
1008057
1008062
1008076
1008086
1008092
1008126
100814
1008191
1008216
1008260
1008266
1008281
1008316
1008324
1008332
1008338
1008394
1008419
100843
1008438
1008444
1008463
1008471
1008498
1008544
1008638
1008644
1008650
1008669
1008675
1008689
1008699
1008759
1008789
1008798
1008808
1008815
1008848
1008855
1008862
1008905
1008911
1008947
1008955
1008971
1008992
1009
1009016
100902
1009030
1009037
1009077
100910
1009109
1009131
1009182
100919
1009193
1009217
1009239
1009246
1009255
1009262
1009270
1009279
1009298
10093
1009327
1009337
100934
1009361
1009374
1009379
1009388
1009401
1009415
1009418
1009468
1009540
1009551
1009569
1009603
1009641
1009664
1009686
1009688
1009695
1009719
1009730
1009745
1009784
1009807
1009822
1009837
1009849
1009865
1009901
1009928
1009934
1009973
101
1010003
1010009
1010021
1010027
1010034
1010099
1010133
1010145
1010152
1010165
1010179
1010209
101023
1010233
1010238
1010265
1010272
1010307
101031
1010313
1010321
1010334
1010363
1010378
1010384
1010392
101042
1010448
1010505
1010519
1010555
1010561
1010581
1010600
1010612
1010639
1010657
1010683
101069
1010709
1010718
1010728
1010736
1010748
1010756
1010763
1010779
1010786
101082
1010841
1010848
1010868
1010894
1010926
1010967
1010978
1011005
1011013
1011018
1011027
1011049
1011056
1011078
1011095
101114
1011167
1011203
1011226
1011252
1011254
1011272
1011279
1011284
1011310
1011318
1011339
1011365
1011401
1011415
1011451
1011466
1011486
1011494
1011512
101152
1011532
1011540
1011553
1011575
101159
1011608
1011641
101165
1011650
1011678
1011702
101171
1011731
1011738
1011745
1011805
1011865
1011876
1011883
10119
1011919
1011954
1011983
1011993
1012011
1012020
1012026
1012057
1012066
1012087
1012128
