COD_CNPJ_BASE
0
1000003
100001
1000115
1000172
1000216
1000262
1000276
1000289
1000307
1000318
1000334
1000372
1000429
1000502
1000606
1000618
1000713
1000718
1000731
100074
1000786
1000788
100090
1000921
1001018
1001032
1001105
1001188
1001208
1001225
1001346
1001441
100147
100170
1001776
1001934
100201
1002047
1002127
1002133
1002160
1002177
1002234
1002294
1002317
1002425
1002461
1002524
1002531
1002536
1002618
1002648
1002704
1002764
1003117
1003123
1003218
100324
1003262
1003435
1003593
1003616
1003781
1003806
1004041
1004089
100411
1004125
1004274
1004291
1004328
1004409
1004432
1004719
1004726
1004739
1004753
1004769
1004820
1004827
1004866
1004963
1005176
1005242
1005292
1005306
1005520
1005534
1005696
1005845
1005858
1005986
1006017
100604
1006040
1006050
1006091
1006153
1006185
1006283
1006297
100634
1006405
1006419
1006452
1006458
1006601
1006779
1006926
1006967
1007072
1007211
1007331
1007417
1007457
1007481
100765
1007717
1007975
1008059
1008073
1008094
1008096
1008166
1008194
1008198
100830
1008365
100845
1008466
1008488
1008548
1008576
1008592
1008613
100866
1008713
1008890
1008943
1009085
1009416
1009473
1009479
1009536
1009565
1009686
1009692
1009734
1009772
1009814
1009821
100992
1009945
1009951
1009981
1010011
1010122
10102
1010229
1010251
1010444
1010496
1010523
1010570
1010589
1010687
1010751
1010783
1010789
1010797
1010812
1010849
1010878
10109
1010980
1010995
1011038
1011146
1011262
1011326
1011347
1011389
1011427
1011463
1011490
10115
1011580
1011611
101162
1011795
1011855
1012109
1012146
1012246
1012268
1012452
1012497
1012559
1012696
1012791
1012844
1012849
1012876
1012975
10130
1013203
1013262
1013270
1013348
1013403
1013434
1013439
1013456
101348
1013566
1013715
1013790
1013796
1013802
1013816
1013852
1014078
1014173
1014438
1014715
101475
1014772
1014833
1014989
1015108
1015172
1015243
1015261
1015317
1015345
1015352
1015405
1015472
1015498
1015504
1015512
1015518
1015527
1015533
1015539
1015546
1015553
1015558
1015645
1015687
1015719
1015759
1015763
1015934
1015956
1016030
1016049
1016095
101612
1016179
1016294
1016379
1016481
1016616
1016701
1016741
1016804
1016816
1016875
1016928
1016974
1016989
1017069
1017118
1017230
1017347
1017410
1017448
1017538
1017576
1017593
1017811
1017912
1017918
101792
1017977
1018097
1018127
1018140
1018184
1018344
1018400
1018455
1018481
1018552
1018592
101864
1018690
1018788
101880
101887
1018901
101892
1018989
1019026
1019071
1019078
1019132
1019283
1019351
1019516
1019640
1019648
1019679
1019712
1019719
1019733
1019783
1020029
1020067
1020104
1020154
1020197
102023
102030
1020384
1020401
1020406
1020418
102042
1020516
1020571
1020583
1020596
1020661
1020675
1020686
1020725
1020731
1020899
102094
1020992
1021004
1021015
1021260
1021352
1021362
1021482
1021522
1021560
1021570
1021619
102167
1021769
1021857
1021920
1021966
1022209
1022350
1022365
1022715
1022816
102286
1022966
1022997
1023082
1023106
1023162
1023242
1023250
102328
1023324
1023329
1023407
10235
102353
1023534
1023729
1023757
102381
1024132
1024192
1024333
1024516
1024636
1024643
1024722
1024732
1024746
1024867
1025082
1025168
1025222
1025486
102556
1025567
1025586
1025652
102571
1025799
1025826
1025894
1025904
1025974
1025984
1026037
102609
1026267
1026303
1026364
1026444
1026463
1026483
1026509
1026539
1026561
1026614
1026628
1026695
1026716
102675
1026776
1026815
1026870
1026937
102698
1026986
1027021
1027081
1027130
1027164
1027219
1027420
1027441
1027743
1027759
1027838
1027857
1027911
1027930
1027964
1028039
1028098
1028132
102820
1028329
1028413
102847
1028577
1028672
1028754
10288
1028934
1029027
1029076
1029092
102912
1029148
102918
1029208
1029256
102934
1029371
10294
1029536
1029741
1029795
1029852
1029858
1029864
1030115
103015
1030245
1030297
1030343
1030370
1030469
1030606
1030637
1030643
1030659
1030706
1030749
1030757
1030958
1031029
1031200
1031220
1031332
1031466
1031492
1031576
1031579
1031622
1031799
1031894
10319
1031921
1031948
1032075
1032133
103215
1032188
1032209
1032273
1032385
1032497
1032512
1032601
1032617
1032663
1032884
1032916
1033007
1033031
103308
1033107
1033161
1033180
1033209
1033222
1033236
1033510
1033519
103367
1033673
1033724
103385
1033852
1033884
1033911
1033942
1033954
1034009
1034062
1034069
1034094
1034114
1034138
1034161
1034169
1034200
1034225
1034468
1034654
1034741
1034769
1034880
1034886
1034894
1034971
1034977
1035154
1035172
1035213
1035270
1035318
1035422
1035433
1035444
1035558
1035632
1035680
1035737
1035781
1035852
1035937
1035985
1036050
1036065
1036166
1036304
1036329
1036488
1036506
1036538
1036551
103660
1036675
1036690
1036799
1036812
103686
1036935
1036939
1036981
1037079
1037160
1037200
1037333
1037364
1037435
1037496
1037513
1037570
1037664
103775
103780
1037817
103787
1037930
103798
1038009
1038032
1038138
1038232
1038432
1038617
1038644
103865
1038795
1038809
1038899
1038952
1039059
1039096
1039223
1039231
1039244
1039264
103935
1039437
1039473
1039612
1039638
1039748
1039898
1039974
1040111
1040137
104021
1040316
1040400
1040431
1040441
1040541
1040693
104071
1040723
1040742
104098
104119
1041322
1041412
1041416
1041465
104151
1041631
1041669
1041677
1041788
1041842
1041894
1041924
104194
1041942
1041960
1042013
1042033
1042080
1042088
1042152
1042349
1042534
1042549
1042719
104277
1042799
1042821
1042852
1042918
1042935
1042977
1043044
1043064
1043100
1043133
1043141
1043159
1043197
1043221
1043303
1043377
104347
1043569
1043580
1043752
1043768
1043817
1043841
1043911
1043988
1044126
1044144
1044162
1044172
1044238
1044319
1044371
1044434
1044546
1044605
104465
1044802
1044908
1044923
1044952
1045073
1045204
1045272
1045366
1045395
104549
1045693
1045745
1045961
1045967
1046003
1046028
1046105
1046232
1046395
1046525
1046562
1046577
1046583
1046588
1046764
1046877
1046917
1046982
1047058
1047072
1047080
1047097
1047151
1047155
1047234
1047336
1047396
1047511
1047538
1047754
1047918
1048069
1048101
1048197
1048228
1048239
1048306
1048310
1048395
1048429
1048456
1048541
1048634
1048639
10487
1048711
1048751
1048778
1048920
1049143
104918
1049189
1049237
1049288
1049330
1049424
1049575
1049692
1049700
1049767
1049851
1049868
1050017
1050088
1050094
1050201
1050291
1050353
1050600
1050675
105070
1050704
1050756
1050804
1050817
1050934
1050954
1050972
1051062
1051186
105124
1051372
1051389
1051428
1051479
1051506
1051546
1051588
1051607
1051616
1051696
1051792
1051827
1051935
1051970
1052062
1052234
1052239
1052266
105229
1052357
105240
1052439
1052541
1052739
1052746
1052837
1052899
1052973
1052984
1053043
1053304
1053312
1053420
1053497
105359
1053616
1053661
1053668
1053906
1054004
1054031
1054174
1054269
1054299
1054336
1054453
1054458
1054465
1054614
105470
1054807
1054838
1055009
1055016
1055020
1055129
1055173
1055315
1055418
105546
1055653
1055682
1055732
1055770
1055778
1055823
1055841
1055900
1055925
1055980
1056000
1056028
1056083
1056096
1056140
1056215
1056230
1056395
1056400
1056538
1056579
1056613
1056669
1056742
1056774
1056942
1056962
1056981
1057140
1057161
1057206
1057269
1057281
1057516
105756
1057593
1057716
1057747
1057944
1057952
1057958
1057964
1058046
1058057
1058083
105812
1058131
1058162
1058444
1058547
1058738
1058843
1058921
1058978
1059003
1059050
1059174
1059363
1059496
105952
1059520
1059538
1059602
1059657
1059721
1059728
1059806
1059840
1059873
1059897
1060047
1060060
1060100
106016
1060262
1060404
1060418
1060422
1060610
1060671
1060857
1060863
1060901
1061195
1061239
1061261
1061269
1061288
1061302
1061344
1061371
1061377
1061410
106147
1061499
1061570
1061620
1061697
1061714
1061767
1061813
1061841
1061937
106202
106210
1062187
1062208
106223
1062339
106261
1062684
1062816
1062873
1062890
1062947
1063013
1063271
1063350
1063356
106337
1063374
1063573
106358
1063615
1063716
1063792
106386
1063860
1063879
1063951
1063978
10640
1064018
1064026
1064119
1064191
1064329
106439
1064632
1064644
1064648
1064701
1064738
1064775
106480
106488
1065182
106519
1065225
1065261
1065347
1065373
106554
106561
1065822
1065926
106600
1066011
1066053
1066071
1066107
1066113
1066154
1066167
1066205
1066263
1066282
1066304
1066329
1066420
1066427
1066452
1066549
1066641
1066649
1066675
1066694
1066857
1066880
106697
1067011
1067119
1067124
106727
1067358
1067391
1067414
1067420
1067424
1067574
1067613
106763
1067645
1067732
1067795
1067839
1067899
1067904
1067924
1067930
1068063
1068127
1068139
1068244
1068276
106829
1068301
1068780
1068880
1068934
1068981
1069155
1069195
1069270
1069311
1069339
1069375
1069431
1069486
106950
1069539
106958
10696
1069705
1069907
1069946
1069967
1069991
1070037
1070138
1070151
1070175
1070245
1070301
1070381
1070404
1070493
1070512
1070528
1070540
1070567
1070579
1070615
1070669
1070902
1071023
1071105
1071222
107123
1071251
1071341
1071382
1071431
1071543
1071574
1071650
1071706
1071769
1071775
1071823
1071923
1072011
1072086
1072103
1072110
1072201
1072280
1072286
107244
1072591
1072688
1072769
1072893
1072910
1072931
1072932
1072944
1072969
1073281
1073355
107339
1073444
1073586
1073700
107386
1073904
1073909
1073915
1073921
1073927
1074021
1074107
1074310
107432
107439
1074448
1074471
1074484
107453
1074599
1074617
1074663
1074698
1074709
1074857
1074905
1074946
1074995
1075017
1075035
1075123
1075176
107536
1075532
107561
1075797
1075870
1076107
1076327
1076459
1076625
1076659
1076668
1076672
1076687
1076822
107688
1076899
1077017
1077145
1077172
1077268
1077376
1077517
1077715
1077805
1077815
1077900
1077907
1077969
1078121
1078399
1078406
1078509
107856
1078589
1078776
1078801
1078841
1078943
1079210
1079527
1079668
1079683
107974
1079768
1079878
1080074
1080169
1080176
1080215
1080260
1080358
1080429
1080499
1080601
1080610
1080850
1080938
1080981
1080996
1081016
1081063
1081292
1081425
1081448
1081506
1081586
1081594
1081601
1081669
1081684
1081713
1081733
1081768
1081782
1081786
1081829
1081956
1082078
1082159
1082258
1082265
1082275
1082356
108237
1082644
1082678
1082737
1082837
1083057
1083084
1083124
1083158
1083186
1083194
1083357
1083432
1083459
1083510
1083586
1083595
1083611
1083626
108373
1083785
1084085
1084103
1084255
1084261
1084401
1084417
108443
